주용도코드명,대지위치
주거지,세종특별자치시  전의면 동교리 7-2번지
주거지,세종특별자치시  전의면 동교리 7-9번지
생산시설,세종특별자치시  전의면 서정리 1-13번지
생산시설,세종특별자치시  전의면 서정리 1-13번지
생산시설,세종특별자치시  전의면 서정리 1-13번지
생산시설,세종특별자치시  전의면 서정리 1-13번지
생산시설,세종특별자치시  전의면 서정리 1-13번지
생산시설,세종특별자치시  전의면 서정리 1-13번지
생산시설,세종특별자치시  전의면 서정리 1-13번지
생산시설,세종특별자치시  전의면 서정리 21-1번지
생산시설,세종특별자치시  전의면 서정리 21-1번지
생산시설,세종특별자치시  전의면 서정리 21-1번지
주거지,세종특별자치시  전의면 원성리 1번지
주거지,세종특별자치시  전의면 원성리 1-7번지
주거지,세종특별자치시  전의면 원성리 2번지
주거지,세종특별자치시  전의면 원성리 2번지
주거지,세종특별자치시  전의면 원성리 3번지
주거지,세종특별자치시  전의면 원성리 3-1번지
주거지,세종특별자치시  전의면 원성리 3-2번지
주거지,세종특별자치시  전의면 원성리 4번지
농축산업시설,세종특별자치시  전의면 원성리 5번지
농축산업시설,세종특별자치시  전의면 원성리 12번지
창고시설,세종특별자치시  전의면 신흥리 4-1번지
주거지,세종특별자치시  전의면 신흥리 4-1번지
주거지,세종특별자치시  전의면 신흥리 13번지
창고시설,세종특별자치시  전의면 신흥리 18-2번지
주거지,세종특별자치시  전의면 신흥리 19-2번지
주거지,세종특별자치시  전의면 신흥리 33번지
주거지,세종특별자치시  전의면 신흥리 34-2번지
주거지,세종특별자치시  전의면 신흥리 34-4번지
주거지,세종특별자치시  전의면 신흥리 35번지
주거지,세종특별자치시  전의면 신흥리 36번지
농축산업시설,세종특별자치시  전의면 유천리 33-1번지
농축산업시설,세종특별자치시  전의면 유천리 33-1번지
창고시설,세종특별자치시  전의면 유천리 33-1번지
편의시설,세종특별자치시  전의면 유천리 37번지
주거지,세종특별자치시  전의면 유천리 69번지
편의시설,세종특별자치시  전의면 유천리 76-1번지
편의시설,세종특별자치시  전의면 유천리 76-10번지
편의시설,세종특별자치시  전의면 유천리 78-5번지
님비시설,세종특별자치시  전의면 유천리 78-6번지
편의시설,세종특별자치시  전의면 유천리 78-6번지
주거지,세종특별자치시  전의면 관정리 48-1번지
생산시설,세종특별자치시  전의면 관정리 50번지
생산시설,세종특별자치시  전의면 관정리 50번지
생산시설,세종특별자치시  전의면 관정리 50번지
생산시설,세종특별자치시  전의면 관정리 50번지
창고시설,세종특별자치시  전의면 관정리 51번지
창고시설,세종특별자치시  전의면 관정리 51번지
창고시설,세종특별자치시  전의면 관정리 54번지
주거지,세종특별자치시  전의면 관정리 66번지
주거지,세종특별자치시  전의면 관정리 74번지
편의시설,세종특별자치시  전의면 신정리 32-1번지
편의시설,세종특별자치시  전의면 신정리 32-1번지
창고시설,세종특별자치시  전의면 신정리 35번지
편의시설,세종특별자치시  전의면 신정리 35번지
주거지,세종특별자치시  전의면 신정리 41번지
주거지,세종특별자치시  전의면 신정리 41번지
농축산업시설,세종특별자치시  전의면 신정리 60번지
편의시설,세종특별자치시  전의면 신정리 63번지
주거지,세종특별자치시  전의면 신정리 120번지
주거지,세종특별자치시  전의면 신정리 120-1번지
주거지,세종특별자치시  전의면 노곡리 22번지
농축산업시설,세종특별자치시  전의면 노곡리 50-1번지
농축산업시설,세종특별자치시  전의면 노곡리 50-1번지
농축산업시설,세종특별자치시  전의면 노곡리 50-1번지
농축산업시설,세종특별자치시  전의면 노곡리 50-1번지
주거지,세종특별자치시  전의면 노곡리 50-2번지
주거지,세종특별자치시  전의면 노곡리 94-1번지
편의시설,세종특별자치시  전의면 노곡리 94-4번지
창고시설,세종특별자치시  전의면 노곡리 98-1번지
주거지,세종특별자치시  전의면 노곡리 120번지
편의시설,세종특별자치시  전의면 신방리 1-2번지
편의시설,세종특별자치시  전의면 신방리 1-2번지
편의시설,세종특별자치시  전의면 신방리 1-3번지
농축산업시설,세종특별자치시  전의면 신방리 24번지
창고시설,세종특별자치시  전의면 신방리 31-2번지
주거지,세종특별자치시  전의면 신방리 31-6번지
주거지,세종특별자치시  전의면 신방리 34번지
농축산업시설,세종특별자치시  전의면 신방리 42-1번지
창고시설,세종특별자치시  전의면 신방리 42-1번지
농축산업시설,세종특별자치시  전의면 신방리 42-1번지
농축산업시설,세종특별자치시  전의면 영당리 10-1번지
농축산업시설,세종특별자치시  전의면 영당리 10-1번지
농축산업시설,세종특별자치시  전의면 영당리 10-1번지
농축산업시설,세종특별자치시  전의면 영당리 10-1번지
농축산업시설,세종특별자치시  전의면 영당리 10-1번지
창고시설,세종특별자치시  전의면 영당리 20번지
주거지,세종특별자치시  전의면 영당리 21-2번지
주거지,세종특별자치시  전의면 영당리 21-2번지
창고시설,세종특별자치시  전의면 영당리 21-4번지
주거지,세종특별자치시  전의면 영당리 21-4번지
편의시설,세종특별자치시  전의면 양곡리 33-1번지
편의시설,세종특별자치시  전의면 양곡리 33-1번지
편의시설,세종특별자치시  전의면 양곡리 33-1번지
편의시설,세종특별자치시  전의면 양곡리 33-1번지
편의시설,세종특별자치시  전의면 양곡리 33-1번지
편의시설,세종특별자치시  전의면 양곡리 33-1번지
편의시설,세종특별자치시  전의면 양곡리 33-1번지
편의시설,세종특별자치시  전의면 양곡리 33-1번지
주거지,세종특별자치시  전의면 양곡리 60-6번지
주거지,세종특별자치시  전의면 양곡리 61-2번지
주거지,세종특별자치시  전의면 달전리 6번지
주거지,세종특별자치시  전의면 달전리 6번지
농축산업시설,세종특별자치시  전의면 달전리 34번지
편의시설,세종특별자치시  전의면 달전리 35번지
주거지,세종특별자치시  전의면 달전리 44-4번지
주거지,세종특별자치시  전의면 달전리 47-3번지
주거지,세종특별자치시  전의면 달전리 50-4번지
주거지,세종특별자치시  전의면 달전리 57번지
주거지,세종특별자치시  전의면 달전리 58-2번지
주거지,세종특별자치시  전의면 달전리 74-1번지
주거지,세종특별자치시  전의면 금사리 5번지
창고시설,세종특별자치시  전의면 금사리 5-1번지
창고시설,세종특별자치시  전의면 금사리 24-3번지
창고시설,세종특별자치시  전의면 금사리 24-3번지
생산시설,세종특별자치시  전의면 금사리 25번지
생산시설,세종특별자치시  전의면 금사리 25번지
주거지,세종특별자치시  전의면 금사리 26-2번지
농축산업시설,세종특별자치시  전의면 금사리 26-4번지
농축산업시설,세종특별자치시  전의면 금사리 26-4번지
농축산업시설,세종특별자치시  전의면 금사리 26-4번지
편의시설,세종특별자치시  전의면 다방리 13번지
창고시설,세종특별자치시  전의면 다방리 37-1번지
주거지,세종특별자치시  전의면 다방리 41번지
주거지,세종특별자치시  전의면 다방리 42번지
주거지,세종특별자치시  전의면 다방리 47번지
주거지,세종특별자치시  전의면 다방리 72-2번지
주거지,세종특별자치시  전의면 다방리 72-3번지
주거지,세종특별자치시  전의면 다방리 72-5번지
농축산업시설,세종특별자치시  전의면 다방리 118번지
농축산업시설,세종특별자치시  전의면 다방리 118번지
편의시설,세종특별자치시  전동면 노장리 6-2번지
편의시설,세종특별자치시  전동면 노장리 9-1번지
편의시설,세종특별자치시  전동면 노장리 9-1번지
편의시설,세종특별자치시  전동면 노장리 9-1번지
편의시설,세종특별자치시  전동면 노장리 9-1번지
주거지,세종특별자치시  전동면 노장리 53-3번지
주거지,세종특별자치시  전동면 노장리 58번지
주거지,세종특별자치시  전동면 노장리 85번지
주거지,세종특별자치시  전동면 노장리 109-4번지
농축산업시설,세종특별자치시  전동면 노장리 111번지
주거지,세종특별자치시  전동면 봉대리 2-5번지
창고시설,세종특별자치시  전동면 봉대리 41-4번지
생산시설,세종특별자치시  전동면 봉대리 60번지
주거지,세종특별자치시  전동면 봉대리 67번지
생산시설,세종특별자치시  전동면 봉대리 67번지
생산시설,세종특별자치시  전동면 봉대리 68번지
편의시설,세종특별자치시  전동면 봉대리 78번지
주거지,세종특별자치시  전동면 봉대리 78-1번지
창고시설,세종특별자치시  전동면 봉대리 87번지
생산시설,세종특별자치시  전동면 봉대리 92-4번지
생산시설,세종특별자치시  전동면 청송리 3번지
창고시설,세종특별자치시  전동면 청송리 3번지
편의시설,세종특별자치시  전동면 청송리 3번지
생산시설,세종특별자치시  전동면 청송리 3번지
생산시설,세종특별자치시  전동면 청송리 3번지
생산시설,세종특별자치시  전동면 청송리 3번지
문화및집회시설,세종특별자치시  전동면 청송리 6번지
문화및집회시설,세종특별자치시  전동면 청송리 8-7번지
문화및집회시설,세종특별자치시  전동면 청송리 8-7번지
편의시설,세종특별자치시  전동면 청송리 8-7번지
농축산업시설,세종특별자치시  전동면 석곡리 8-1번지
농축산업시설,세종특별자치시  전동면 석곡리 8-1번지
농축산업시설,세종특별자치시  전동면 석곡리 19-6번지
농축산업시설,세종특별자치시  전동면 석곡리 19-6번지
농축산업시설,세종특별자치시  전동면 석곡리 19-6번지
주거지,세종특별자치시  전동면 석곡리 24번지
주거지,세종특별자치시  전동면 석곡리 25번지
편의시설,세종특별자치시  전동면 석곡리 25-2번지
편의시설,세종특별자치시  전동면 석곡리 25-2번지
주거지,세종특별자치시  전동면 석곡리 26번지
주거지,세종특별자치시  전동면 보덕리 1-2번지
창고시설,세종특별자치시  전동면 보덕리 1-9번지
주거지,세종특별자치시  전동면 보덕리 1-9번지
창고시설,세종특별자치시  전동면 보덕리 1-12번지
창고시설,세종특별자치시  전동면 보덕리 1-12번지
주거지,세종특별자치시  전동면 보덕리 4-1번지
주거지,세종특별자치시  전동면 보덕리 7-3번지
창고시설,세종특별자치시  전동면 보덕리 7-4번지
창고시설,세종특별자치시  전동면 보덕리 19-15번지
농축산업시설,세종특별자치시  전동면 보덕리 22-1번지
생산시설,세종특별자치시  전동면 송곡리 2-2번지
생산시설,세종특별자치시  전동면 송곡리 2-6번지
주거지,세종특별자치시  전동면 송곡리 6-2번지
창고시설,세종특별자치시  전동면 송곡리 7-3번지
편의시설,세종특별자치시  전동면 송곡리 34-6번지
농축산업시설,세종특별자치시  전동면 송곡리 54번지
농축산업시설,세종특별자치시  전동면 송곡리 55-11번지
농축산업시설,세종특별자치시  전동면 송곡리 55-11번지
편의시설,세종특별자치시  전동면 송곡리 57-3번지
주거지,세종특별자치시  전동면 송곡리 57-6번지
주거지,세종특별자치시  전동면 송정리 12-2번지
주거지,세종특별자치시  전동면 송정리 12-2번지
주거지,세종특별자치시  전동면 송정리 36-4번지
편의시설,세종특별자치시  전동면 송정리 36-4번지
주거지,세종특별자치시  전동면 송정리 38-3번지
농축산업시설,세종특별자치시  전동면 송정리 44-2번지
농축산업시설,세종특별자치시  전동면 송정리 44-2번지
주거지,세종특별자치시  전동면 송정리 45-2번지
주거지,세종특별자치시  전동면 송정리 45-3번지
농축산업시설,세종특별자치시  전동면 송정리 45-5번지
주거지,세종특별자치시  전동면 청람리 8번지
주거지,세종특별자치시  전동면 청람리 8-7번지
주거지,세종특별자치시  전동면 청람리 9번지
주거지,세종특별자치시  전동면 청람리 9번지
농축산업시설,세종특별자치시  전동면 청람리 10-2번지
농축산업시설,세종특별자치시  전동면 청람리 10-2번지
주거지,세종특별자치시  전동면 청람리 10-8번지
주거지,세종특별자치시  전동면 청람리 11번지
주거지,세종특별자치시  전동면 청람리 11번지
생산시설,세종특별자치시  전동면 청람리 11-2번지
주거지,세종특별자치시  전동면 미곡리 10번지
주거지,세종특별자치시  전동면 미곡리 20-1번지
주거지,세종특별자치시  전동면 미곡리 20-8번지
주거지,세종특별자치시  전동면 미곡리 20-9번지
주거지,세종특별자치시  전동면 미곡리 20-9번지
주거지,세종특별자치시  전동면 미곡리 20-10번지
주거지,세종특별자치시  전동면 미곡리 20-11번지
주거지,세종특별자치시  전동면 미곡리 20-14번지
주거지,세종특별자치시  전동면 미곡리 20-15번지
주거지,세종특별자치시  전동면 미곡리 20-16번지
편의시설,세종특별자치시  전동면 송성리 3번지
농축산업시설,세종특별자치시  전동면 송성리 4-1번지
편의시설,세종특별자치시  전동면 송성리 4-1번지
편의시설,세종특별자치시  전동면 송성리 8-2번지
편의시설,세종특별자치시  전동면 송성리 8-2번지
주거지,세종특별자치시  전동면 송성리 8-5번지
농축산업시설,세종특별자치시  전동면 송성리 8-7번지
편의시설,세종특별자치시  전동면 송성리 10-5번지
편의시설,세종특별자치시  전동면 송성리 12-3번지
농축산업시설,세종특별자치시  전동면 송성리 13-2번지
주거지,세종특별자치시  전동면 심중리 4번지
주거지,세종특별자치시  전동면 심중리 10-1번지
편의시설,세종특별자치시  전동면 심중리 10-1번지
창고시설,세종특별자치시  전동면 심중리 29번지
창고시설,세종특별자치시  전동면 심중리 29번지
주거지,세종특별자치시  전동면 심중리 33번지
주거지,세종특별자치시  전동면 심중리 34번지
주거지,세종특별자치시  전동면 심중리 35번지
주거지,세종특별자치시  전동면 심중리 35번지
주거지,세종특별자치시  전동면 심중리 35번지
주거지,세종특별자치시  소정면 소정리 14번지
농축산업시설,세종특별자치시  소정면 소정리 15번지
편의시설,세종특별자치시  소정면 소정리 18-1번지
주거지,세종특별자치시  소정면 소정리 21번지
주거지,세종특별자치시  소정면 소정리 21-4번지
주거지,세종특별자치시  소정면 소정리 24번지
주거지,세종특별자치시  소정면 소정리 24번지
주거지,세종특별자치시  소정면 소정리 24번지
주거지,세종특별자치시  소정면 소정리 24번지
주거지,세종특별자치시  소정면 소정리 26번지
편의시설,세종특별자치시  소정면 운당리 27-3번지
편의시설,세종특별자치시  소정면 운당리 27-3번지
편의시설,세종특별자치시  소정면 운당리 27-3번지
주거지,세종특별자치시  소정면 운당리 32-3번지
님비시설,세종특별자치시  소정면 운당리 32-10번지
편의시설,세종특별자치시  소정면 운당리 32-10번지
님비시설,세종특별자치시  소정면 운당리 32-10번지
편의시설,세종특별자치시  소정면 운당리 33-2번지
편의시설,세종특별자치시  소정면 운당리 33-2번지
주거지,세종특별자치시  소정면 운당리 35-1번지
농축산업시설,세종특별자치시  소정면 대곡리 2-1번지
농축산업시설,세종특별자치시  소정면 대곡리 2-1번지
농축산업시설,세종특별자치시  소정면 대곡리 2-1번지
농축산업시설,세종특별자치시  소정면 대곡리 2-1번지
편의시설,세종특별자치시  소정면 대곡리 4-1번지
편의시설,세종특별자치시  소정면 대곡리 4-1번지
주거지,세종특별자치시  소정면 대곡리 4-6번지
농축산업시설,세종특별자치시  소정면 대곡리 7번지
농축산업시설,세종특별자치시  소정면 대곡리 7번지
농축산업시설,세종특별자치시  소정면 대곡리 7번지
생산시설,세종특별자치시  소정면 고등리 4-1번지
생산시설,세종특별자치시  소정면 고등리 4-1번지
생산시설,세종특별자치시  소정면 고등리 4-1번지
생산시설,세종특별자치시  소정면 고등리 4-1번지
주거지,세종특별자치시  소정면 고등리 9번지
주거지,세종특별자치시  소정면 고등리 19-1번지
주거지,세종특별자치시  소정면 고등리 24번지
주거지,세종특별자치시  소정면 고등리 24번지
주거지,세종특별자치시  소정면 고등리 24번지
주거지,세종특별자치시  소정면 고등리 24번지
