 ID	   위도	     경도	        지오이드고	       정밀도
390	35.83710	128.56561	  28.798		-
391	35.84515	128.60121	  28.858		-
392	35.84426	128.57006	  28.786		-
393	35.83710	128.59453	  28.870		-
394	35.84515	128.59231	  28.837		-
395	35.85231	128.57673	  28.783		-
396	35.85052	128.58230	  28.801		-
397	35.83620	128.57451	  28.825		-
398	35.83978	128.58230	  28.832		-
399	35.84336	128.59898	  28.858		-
400	35.83442	128.57562	  28.834		-
401	35.83978	128.59342	  28.858		-
402	35.84962	128.60009	  28.845		-
403	35.83084	128.56005	  28.802		-
404	35.85946	128.57340	  28.757		-
405	35.84873	128.57451	  28.786		-
406	35.84873	128.59787	  28.842		-
407	35.85678	128.58786	  28.799		-
408	35.84962	128.59564	  28.834		-
409	35.83263	128.60232	  28.900		-
410	35.85320	128.60454	  28.847		-
411	35.84962	128.57006	  28.773		-
412	35.85052	128.57673	  28.787		-
413	35.84157	128.58786	  28.839		-
414	35.84783	128.56561	  28.766		-
415	35.85231	128.57896	  28.789		-
416	35.84783	128.57896	  28.800		-
417	35.84515	128.59008	  28.832		-
418	35.85052	128.57896	  28.793		-
419	35.85141	128.58007	  28.793		-
420	35.85231	128.58674	  28.807		-
421	35.85499	128.58674	  28.800		-
422	35.85052	128.59453	  28.830		-
423	35.85409	128.57451	  28.773		-
424	35.84336	128.58341	  28.822		-
425	35.85231	128.60454	  28.849		-
426	35.85409	128.60565	  28.847		-
427	35.84426	128.56339	  28.769		-
428	35.83799	128.56561	  28.795		-
429	35.83620	128.58452	  28.850		-
430	35.84604	128.59787	  28.848		-
431	35.84694	128.59898	  28.848		-
432	35.83620	128.56895	  28.810		-
433	35.84604	128.58897	  28.827		-
434	35.83710	128.60121	  28.884		-
435	35.84426	128.56450	  28.772		-
436	35.84247	128.59787	  28.859		-
437	35.83442	128.56227	  28.798		-
438	35.85320	128.59231	  28.818		-
439	35.85141	128.57340	  28.777		-
440	35.85678	128.59453	  28.815		-
441	35.83889	128.59898	  28.873		-
442	35.83889	128.57006	  28.804		-
443	35.83531	128.58118	  28.845		-
444	35.83442	128.58341	  28.853		-
445	35.83263	128.56672	  28.816		-
446	35.83620	128.57673	  28.831		-
447	35.85231	128.59564	  28.828		-
448	35.83799	128.55782	  28.773		-
449	35.83889	128.57340	  28.813		-
450	35.84336	128.58897	  28.835		-
451	35.84515	128.60232	  28.860		-
452	35.85857	128.57785	  28.771		-
453	35.84426	128.59119	  28.837		-
454	35.84336	128.59787	  28.856		-
455	35.84247	128.56561	  28.780		-
456	35.83620	128.55560	  28.773		-
457	35.84426	128.58341	  28.819		-
458	35.84515	128.58786	  28.827		-
459	35.85588	128.58341	  28.790		-
460	35.83978	128.59231	  28.855		-
461	35.85499	128.60121	  28.835		-
462	35.83173	128.60343	  28.905		-
463	35.84157	128.56116	  28.771		-
464	35.84426	128.56783	  28.780		-
465	35.84604	128.57228	  28.787		-
466	35.85320	128.58563	  28.802		-
467	35.83710	128.57340	  28.819		-
468	35.83352	128.59564	  28.885		-
469	35.83978	128.58007	  28.827		-
470	35.84604	128.58118	  28.809		-
471	35.83352	128.55671	  28.784		-
472	35.84426	128.56116	  28.763		-
473	35.84426	128.57228	  28.792		-
474	35.83889	128.58230	  28.835		-
475	35.85499	128.59564	  28.821		-
476	35.84873	128.60121	  28.849		-
477	35.83978	128.57562	  28.816		-
478	35.84157	128.58007	  28.821		-
479	35.84336	128.57228	  28.795		-
480	35.83442	128.58230	  28.851		-
481	35.84515	128.59119	  28.835		-
482	35.84783	128.59898	  28.846		-
483	35.83620	128.60232	  28.889		-
484	35.83799	128.57340	  28.816		-
485	35.84515	128.59898	  28.853		-
486	35.85320	128.59564	  28.826		-
487	35.85409	128.59787	  28.829		-
488	35.83531	128.57785	  28.837		-
489	35.83531	128.57673	  28.834		-
490	35.85499	128.58230	  28.790		-
491	35.84962	128.58563	  28.811		-
492	35.83442	128.59231	  28.874		-
493	35.85320	128.60121	  28.839		-
494	35.83978	128.58118	  28.829		-
495	35.85320	128.57673	  28.781		-
496	35.83620	128.57785	  28.834		-
497	35.84694	128.57785	  28.799		-
498	35.84962	128.58341	  28.806		-
499	35.84515	128.56561	  28.772		-
500	35.84783	128.57340	  28.785		-
501	35.84336	128.59008	  28.838		-
502	35.82994	128.56005	  28.805		-
503	35.84247	128.58452	  28.828		-
504	35.85320	128.58897	  28.810		-
505	35.83531	128.56672	  28.807		-
506	35.83531	128.59787	  28.883		-
507	35.83620	128.57228	  28.819		-
508	35.83710	128.57896	  28.834		-
509	35.84694	128.57340	  28.788		-
510	35.83352	128.56339	  28.804		-
511	35.83799	128.58230	  28.838		-
512	35.84426	128.56227	  28.766		-
