index,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용가능시간,이용자 제한,충전용량,비고,WGS84,GRS80
16975,한국전력,유통단지 전자상가,1,DC차데모+AC3상+DC콤보,대구광역시 ,북구 ,대구광역시 북구 유통단지로 25,24시간 이용가능,,,,"('35.9054570542712', '128.604981969059')","(1099889.5486765318, 1768192.0252657372)"
17034,한국전력,율하우방아이유쉘,1,DC차데모+AC3상+DC콤보,대구광역시 ,동구 ,대구광역시 동구 율하동 금호강변로3길 22 ,24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8699609461412', '128.68905167449')","(1107447.4788445141, 1764223.7574771317)"
17038,한국전력,율하휴먼시아12단지,1,DC차데모+AC3상+DC콤보,대구광역시 ,동구 ,대구광역시 동구 율하동 금호강변로 315 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.861884365005', '128.696062008366')","(1108077.7131675368, 1763320.8405531843)"
17144,한국전력,이마트 감삼점,1,DC차데모+AC3상+DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 와룡로 143,,,,,"('35.8455063966754', '128.536364913571')","(1093720.8234377296, 1761489.8746363823)"
17156,한국전력,이마트 반야월점,1,DC차데모+AC3상+DC콤보,대구광역시 ,동구 ,대구광역시 동구 안심로 389-2,,,,,"('35.8708526747902', '128.727433746817')","(1110898.0562060354, 1764323.447788561)"
17174,한국전력,이마트 칠성점,1,DC차데모+AC3상+DC콤보,대구광역시 ,북구 ,대구광역시 북구 침산로 93,,,,,"('35.8852255662606', '128.58978990597')","(1098523.7707028193, 1765930.2572461562)"
17188,한국전력,이시아폴리스더샵1차,1,DC차데모+AC3상+DC콤보,대구광역시 ,동구 ,대구광역시 동구 봉무동 1524,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.9259220930198', '128.639743891243')","(1103014.6717993568, 1770479.9029609817)"
17191,한국전력,이시아폴리스더샵3차,1,DC콤보,대구광역시 ,동구 ,대구광역시 동구 봉무동 팔공로51길 10 ,,시설 상황에 따라 이용이 제한될 수 있음,50kW,,"('35.9235431311832', '128.635918768514')","(1102670.7903699928, 1770213.9482373844)"
17673,한국전력,제일풍경채더퍼스트,1,DC차데모+AC3상+DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 현풍면 테크노상업로 49 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.6931945863097', '128.454030745605')","(1086318.9194018384, 1744462.259983961)"
17677,한국전력,제일풍경채센트럴,1,DC차데모+AC3상+DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 유가면 테크노대로 165 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.6913524442161', '128.464365037311')","(1087247.9800503706, 1744256.3187268155)"
17918,한국전력,중구 청라국민체육센터 지상,1,DC콤보,대구광역시 ,중구 ,대구광역시 중구 대봉로 208-1(111 중구청라국민체육센터),24시간 이용가능,,50kW,,"('35.8570697728639', '128.603074211719')","(1099718.0398472892, 1762782.5958859434)"
17924,한국전력,중구보건소,1,DC콤보,대구광역시 ,중구 ,대구광역시 중구 태평로 45(174-1 중구보건소),09:00~18:00,,100kW,,"('35.8779060610615', '128.583335460434')","(1097943.5111624284, 1765111.9772081382)"
17931,한국전력,중리롯데캐슬,1,AC완속,대구광역시 ,서구 ,"대구광역시 서구 국채보상로34길 12 (중리동, 중리롯데캐슬)",,입주자외 출입제한 (긴급상황 이용가능),,,"('35.8654204764103', '128.547669922199')","(1094737.1522724843, 1763716.1581732228)"
18026,한국전력,지산화성파크드림,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 지산동 지범로17길 85 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8275427589549', '128.628166493169')","(1101973.8549471793, 1759481.639686473)"
18059,한국전력,진로이스트타운,1,DC차데모+AC3상+DC콤보,대구광역시 ,동구 ,대구광역시 동구 효목동 55,,입주자외 출입제한 (긴급상황 이용가능),,,"('35.8848462532643', '128.637815734518')","(1102841.329049959, 1765887.8521593928)"
18127,한국전력,진천역AK그랑폴리스,1,DC차데모+AC3상+DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 유천동 월배로11길 33 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8147252356553', '128.516612267684')","(1091945.0456176286, 1758048.711753833)"
18129,한국전력,진천역대성스카이렉스,1,DC차데모+AC3상+DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 진천동 월배로 80 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8135993354302', '128.523885273978')","(1092598.894389902, 1757922.8423604872)"
18132,한국전력,진천역대우이안 아파트,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 진천동 진천로 18 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8105096911472', '128.526563618432')","(1092839.6795841076, 1757577.437285611)"
18142,한국전력,진천코오롱하늘채,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 진천동 상화로 65 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8082751414378', '128.520922093732')","(1092332.5022423419, 1757327.6270359522)"
18258,한국전력,천내보성타운,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 화원읍 천내리 117,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8075697779137', '128.497968720984')","(1090268.9766541459, 1757248.7713106517)"
18308,한국전력,천일맨션,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 신기동 555,,입주자외 출입제한 (긴급상황 이용가능),,,"('35.8687891071877', '128.703707067608')","(1108765.0097815187, 1764092.7523890368)"
18361,한국전력,청구청탑맨션,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 화원읍 비슬로 2674,,입주자외 출입제한 (긴급상황 이용가능),,,"('35.8073713227516', '128.50825325425')","(1091193.563981248, 1757226.585125497)"
18563,한국전력,축산물도매시장,1,DC콤보,대구광역시 ,북구 ,대구광역시 북구 검단북로11길 11,09:00~18:00,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.9159642353291', '128.610483794397')","(1100384.1669398868, 1769366.6697644633)"
18635,한국전력,칠곡관음타운,1,DC차데모+AC3상+DC콤보,대구광역시 ,북구 ,대구광역시 북구 태전동 영송로 63 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.9317625309693', '128.542518005747')","(1094273.991082901, 1771132.831493357)"
18643,한국전력,칠곡그린빌4단지,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 구암동 구암서로 22,,입주자외 출입제한 (긴급상황 이용가능),,,"('35.9364429433593', '128.565589928605')","(1096348.1744157402, 1771656.0756094896)"
18646,한국전력,칠곡네스빌,1,DC차데모+AC3상+DC콤보,대구광역시 ,북구 ,대구광역시 북구 동천동 동천로 155,,입주자외 출입제한 (긴급상황 이용가능),,,"('35.9450352899211', '128.559305196')","(1095783.172196338, 1772616.6522441122)"
18648,한국전력,칠곡부영5단지아파트,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 구암동 789,,입주자외 출입제한 (긴급상황 이용가능),,,"('35.9353184890566', '128.563489583798')","(1096159.3518274066, 1771530.3678622392)"
18666,한국전력,칠곡현대1차아파트,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 태전동 997,,입주자외 출입제한 (긴급상황 이용가능),,,"('35.931420646059', '128.549883165757')","(1094936.12454401, 1771094.6106587804)"
18667,한국전력,칠곡현대아파트,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 국우동 구리로 254,,입주자외 출입제한 (긴급상황 이용가능),,,"('35.9477799666912', '128.577384221244')","(1097408.4902535235, 1772923.4918665583)"
18669,한국전력,칠곡홈플러스(추가분),1,DC콤보,대구광역시 ,북구 ,대구광역시 북구 동암로12길 8주차장,09:00~18:00,,,,"('35.9448499076512', '128.555967217928')","(1095483.0854404613, 1772595.9275357146)"
18675,한국전력,침산동2차쌍용예가,1,DC차데모+AC3상+DC콤보,대구광역시 ,북구 ,대구광역시 북구 침산동 성북로9길 12 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8936878628895', '128.588479417162')","(1098405.9567668, 1766876.2950204131)"
18676,한국전력,침산동화타운,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 침산동 침산남로7길 50-21,,입주자외 출입제한 (긴급상황 이용가능),,,"('35.8932691426116', '128.579486700713')","(1097597.5047495894, 1766829.4844183847)"
18678,한국전력,침산코오롱하늘채2단지,1,DC차데모+AC3상+DC콤보,대구광역시 ,북구 ,대구광역시 북구 침산동 중앙대로 591 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8856610575071', '128.595194346532')","(1099009.6340010802, 1765978.9427493494)"
18773,한국전력,태왕그린힐즈,1,DC차데모+AC3상+DC콤보,대구광역시 ,동구 ,대구광역시 동구 지묘동 파계로 46 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.940149563896', '128.639604530958')","(1103002.1432042243, 1772070.4552036268)"
18776,한국전력,태왕메트로시티,1,DC차데모+AC3상+DC콤보,대구광역시 ,동구 ,대구광역시 동구 효목동 동북로 500 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8793390239392', '128.63986503947')","(1103025.5631166871, 1765272.1745010081)"
18780,한국전력,태왕아너스스카이,1,AC완속,대구광역시 ,중구 ,대구광역시 중구 대신동 달구벌대로 1975 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8654116661844', '128.57923751341')","(1097575.102622387, 1763715.173238888)"
18786,한국전력,태전한일 아파트,1,DC차데모+AC3상+DC콤보,대구광역시 ,북구 ,대구광역시 북구 태전동 칠곡중앙대로53길 32 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.9187281066879', '128.542232812829')","(1094248.3520236514, 1769675.655235344)"
18801,한국전력,테크노폴리스반도유보라,1,DC차데모+AC3상+DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 유가면 테크노대로 195 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.6903116038906', '128.467950671203')","(1087570.3312519675, 1744139.9585579305)"
18805,한국전력,테크노폴리스서한이다음,1,DC차데모+AC3상+DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 현풍면 테크노상업로 33 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.6922440900296', '128.452322742611')","(1086165.368639537, 1744355.9997776954)"
18809,한국전력,테크노폴리스진아리채,1,DC차데모+AC3상+DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 유가면 테크노대로5길 79 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.6955217150503', '128.465798891215')","(1087376.8846019197, 1744722.4200552406)"
18839,한국전력,투섬플레이스 대구칠곡학정점,1,DC콤보,대구광역시 ,북구 ,대구광역시 북구 호국로 808,09:00~18:00,카페 시설 이용자로 제한,,,"('35.9575892065391', '128.566568849587')","(1096436.180153169, 1774020.1104134861)"
18906,한국전력,평광행복타운 아파트,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 논공읍 논공중앙로22길 12,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.7258147276456', '128.44746337594')","(1085728.5078967563, 1748109.0106544546)"
19139,한국전력,학산근린공원삼거리주차장,1,DC차데모+AC3상+DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 학산로 104-11학산근린공원삼거리 주차장,24시간 이용가능,,,,"('35.8320346560848', '128.538893813015')","(1093948.173412392, 1759983.8088433011)"
19199,한국전력,한국농어촌공사 경북지역본부 주차장,1,DC차데모+AC3상+DC콤보,대구광역시 ,북구 ,대구광역시 북구 구암로 158농어촌공사 경북지역본부,24시간 이용가능,,,,"('35.9313684317949', '128.557710102331')","(1095639.7720678379, 1771088.7733939856)"
19227,한국전력,한국생산기술연구소(달성),1,DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 유가읍 테크노순환로 320(한국생산기술연구원 대구연구센터),09:00~18:00,,,,"('35.6913963691794', '128.472840570476')","(1088009.9368987852, 1744261.229293809)"
19273,한국전력,한국폴리텍대학 달성캠퍼스,1,DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 논공읍 논공로 226(폴리텍대학 달성캠퍼스),09:00~18:00,,,,"('35.7222694277578', '128.455698556888')","(1086468.8568988913, 1747712.6658130942)"
19342,한국전력,한빛타운,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 화원읍 비슬로491길 13 ,,입주자외 출입제한 (긴급상황 이용가능),,,"('35.798361277951', '128.486348432284')","(1089224.3039022163, 1756219.3121471426)"
19398,한국전력,한일우호관,1,DC차데모+AC3상+DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 가창면 우록길 206,24시간 이용가능,,,,"('35.7233411118081', '128.647164642001')","(1103681.802910801, 1747832.4741391444)"
19575,한국전력,혁신도시서한이다음4차,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 숙천동 388,,입주자외 출입제한 (긴급상황 이용가능),,,"('35.8789861916872', '128.75299879846')","(1113196.3737042109, 1765232.7298144165)"
19580,한국전력,혁신서한이다음3차,2,AC완속,대구광역시 ,동구 ,대구광역시 동구 대림동 혁신대로 443 ,24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8751441685645', '128.745483014636')","(1112520.699048183, 1764803.212963019)"
19631,한국전력,현대전원맨션,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 태전동 칠곡중앙대로46길 25,,입주자외 출입제한 (긴급상황 이용가능),,,"('35.9186481533906', '128.549805163708')","(1094929.1121007483, 1769666.7169006648)"
19662,한국전력,협성휴포레월성,1,DC차데모+AC3상+DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 조암로10길 11(월성 협성휴포레),24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8242848030931', '128.521946658613')","(1092424.611400848, 1759117.4183116755)"
19663,한국전력,협화문화아파트,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 검사동 1021,,입주자외 출입제한 (긴급상황 이용가능),,,"('35.8875136485369', '128.649236042126')","(1103868.0233503098, 1766186.052139542)"
19694,한국전력,호반베르디움더클래스,1,DC차데모+AC3상+DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 유가면 테크노대로5길 80 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.6955693882908', '128.469095222641')","(1087673.2272927903, 1744727.749658812)"
19770,한국전력,홈플러스 남대구점,1,DC차데모+AC3상+DC콤보,대구광역시 ,남구 ,대구광역시 남구 대명로 116 ,,,,,"('35.8386902697477', '128.569853242965')","(1096731.4496044882, 1760727.8694939832)"
19771,한국전력,홈플러스 내당점,1,DC차데모+AC3상+DC콤보,대구광역시 ,서구 ,대구광역시 서구 달구벌대로 1821,,,,,"('35.8603228170437', '128.563731458216')","(1096181.0965207103, 1763146.2681619667)"
19775,한국전력,홈플러스 동촌점,1,DC차데모+AC3상+DC콤보,대구광역시 ,동구 ,대구광역시 동구 동촌로 127,,,,,"('35.8861733086169', '128.655659607317')","(1104445.5067243048, 1766036.2095790321)"
19869,한국전력,화성고려파크뷰 아파트,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 황금동 청수로40길 29,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8377864771514', '128.63085968709')","(1102215.9751197128, 1760626.8305002332)"
19896,한국전력,화원명곡공원,1,DC차데모+AC3상+DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 화원읍 명곡리 12,주중/주말 : 24시간,,,,"('35.8298871998368', '128.532774031817')","(1093398.0004493662, 1759743.7351590204)"
19897,한국전력,화원태왕리더스,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 화원읍 화원로3길 66,,입주자외 출입제한 (긴급상황 이용가능),,,"('35.8053553710742', '128.497163811242')","(1090196.6146589362, 1757001.2129220006)"
19900,한국전력,화원태왕타운,1,DC차데모+AC3상+DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 화원읍 성화로4길 13 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8029174528059', '128.492024979131')","(1089734.6297615143, 1756728.6671967083)"
19956,한국전력,효성파머스마켓 칠곡점,1,DC콤보,대구광역시 ,북구 ,대구광역시 북구 동암로38길 27(구암동 781),24시간 이용가능,,50kW,,"('35.9413951280323', '128.569351254282')","(1096686.3204418276, 1772209.7023577825)"
20025,한국전력,힐데스하임,1,DC차데모+AC3상+DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 유가면 테크노북로9길 42,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.6932729893571', '128.467322343064')","(1087513.8440765613, 1744471.025009309)"
20289,한국전기차충전서비스,갓바위치매센터,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 갓바위로 75,09:00~18:00,,,,"('35.9621295067845', '128.715525010125')","(1109827.4517612387, 1774527.6907698575)"
20316,한국전기차충전서비스,강변일성트루엘아파트,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 침산남로 215,24시간 이용가능,거주자외 출입제한,,,"('35.8868713319335', '128.599634961219')","(1099408.8486234616, 1766114.2447098927)"
20724,한국전기차충전서비스,국태모닝포유,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 가창면 가창로216길 55,24시간 이용가능,거주자외 출입제한,,,"('35.803914043167', '128.624133168413')","(1101611.2559979584, 1756840.080465281)"
20871,한국전기차충전서비스,기아자동차 대구서비스센터,2,DC콤보,대구광역시 ,북구 ,대구광역시 북구 팔달로 53(노원동3가 558),08:30 ~ 17:30,기아 고객 외 이용 제한,100kW,,"('35.8911279403698', '128.555769359797')","(1095465.2978446844, 1766590.1098972708)"
21062,한국전기차충전서비스,달성삼환나우빌,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 옥포읍 비슬로447길 11,24시간 이용가능,거주자외 출입제한,,,"('35.7912313842998', '128.464839295132')","(1087290.616187542, 1755422.2296273173)"
21126,한국전기차충전서비스,대구경북과학기술원,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 현풍면 테크노중앙대로 334 (상리),24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.6974640247088', '128.447655933061')","(1085745.818927719, 1744939.5594899387)"
21141,한국전기차충전서비스,대구공업대학교,1,DC차데모+AC3상+DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 송현로205,24시간 이용가능,,,,"('35.8340818364179', '128.544328286436')","(1094436.7366874176, 1760212.6722371008)"
21143,한국전기차충전서비스,대구교도소,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 화원읍 비슬로 2624,24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8038038285711', '128.500510378829')","(1090497.4736187174, 1756827.7590854515)"
21144,한국전기차충전서비스,대구노원한신더휴아파트,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 노원로10길 40,24시간 이용가능,거주자외 출입제한,,,"('35.8900460997371', '128.569516075909')","(1096701.1380308834, 1766469.1661217045)"
21152,한국전기차충전서비스,대구역서원프레시빌,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 칠성남로 176,24시간 이용가능,거주자외 출입제한,,,"('35.8765803250432', '128.599457558319')","(1099392.8999684367, 1764963.767282747)"
21228,한국전기차충전서비스,대한전기충전(대안점),1,DC차데모+AC3상+DC콤보,대구광역시 ,동구 ,대구광역시 동구 안심로65길 21-1,24시간 이용가능,,,,"('35.8689017762552', '128.719896727716')","(1110220.472482526, 1764105.3481651621)"
21237,한국전기차충전서비스,대한전기충전(신우점),1,DC차데모+AC3상+DC콤보,대구광역시 ,남구 ,대구광역시 남구 대명복개로 56-2,24시간 이용가능,,,,"('35.8398920697215', '128.562163130908')","(1096040.1027083294, 1760862.2240577822)"
21239,한국전기차충전서비스,대한전기충전(영진점),1,DC차데모+AC3상+DC콤보,대구광역시 ,동구 ,대구광역시 동구 신평로 58-4,24시간 이용가능,,,,"('35.8787073193005', '128.675561409845')","(1106234.693839358, 1765201.5534300872)"
21246,한국전기차충전서비스,대한전기충전(천우점),1,DC차데모+AC3상+DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 월배로5길 13,24시간 이용가능,,,,"('35.8125306411869', '128.516133404081')","(1091901.9954171674, 1757803.3682782582)"
21268,한국전기차충전서비스,더존모텔,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 성서공단로11길 6-5옥외주차장,24시간 이용가능,,,,"('35.8357398214149', '128.488813929511')","(1089445.9539695687, 1760398.0257534205)"
21497,한국전기차충전서비스,롯데마트 대구율하점,1,DC차데모+AC3상+DC콤보,대구광역시 ,동구 ,대구광역시 동구 안심로 80,24시간 이용가능,,,,"('35.8684630267062', '128.693330946688')","(1107832.1886549802, 1764056.2984018424)"
21520,한국전기차충전서비스,롯데마트 칠성점,1,DC차데모+AC3상+DC콤보,대구광역시 ,북구 ,대구광역시 북구 호암로 1(칠성동2가 725),24시간 이용가능,"마트(쇼핑몰) 이용자, 상가 입주자로 사용 제한",50kW,,"('35.883920047322', '128.591098925788')","(1098641.4525755248, 1765784.3074780158)"
21709,한국전기차충전서비스,바로본병원,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 국채보상로 769외부주차장,09:00~18:00,,,,"('35.8684223608236', '128.615182060477')","(1100806.5446175672, 1764051.7521819742)"
21750,한국전기차충전서비스,범어풀비체아파트,1,AC완속,대구광역시 ,수성구 ,"대구광역시 수성구 범어로 61지하1층, 지하2층 주차장(범어풀비체 아파트)",24시간 이용가능,거주자외 출입제한,7kW,,"('35.8545260769686', '128.63498963852')","(1102587.2608800838, 1762498.2248093064)"
21763,한국전기차충전서비스,벽산e-솔렌스힐,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 장등로 56,24시간 이용가능,거주자외 출입제한,,,"('35.8724153220065', '128.624228675808')","(1101619.8421850784, 1764498.1430703846)"
21770,한국전기차충전서비스,벽산타워,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 달구벌대로 1748,09:00 ~18:00,,,,"('35.8571266818223', '128.556357797103')","(1095518.198804003, 1762788.9579914922)"
22102,한국전기차충전서비스,상록아파트/상록아이투빌아파트,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 동호로 47,24시간 이용가능,거주자외 출입제한,,,"('35.8651768081031', '128.721814008987')","(1110392.8375203758, 1763688.9174095024)"
22142,한국전기차충전서비스,상인우방타운,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 상인서로 65지하주차장,24시간 이용가능,거주자외 출입제한,,,"('35.8155625542004', '128.543007926083')","(1094318.0352920275, 1758142.3193177704)"
22293,한국전기차충전서비스,성서4주공아파트,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 성서동로 355-27,24시간 이용가능,거주자외 출입제한,,,"('35.8513979343745', '128.512928028628')","(1091613.8297371336, 1762148.5158370202)"
22407,한국전기차충전서비스,수성아크로타워,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 달구벌대로 2570지하3층 주차장,24시간 이용가능,거주자외 출입제한,,,"('35.8583721466101', '128.644132869857')","(1103409.2442996807, 1762928.1940390377)"
22417,한국전기차충전서비스,수성하이츠,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 수성로 393지하2층주차장,24시간 이용가능,,,,"('35.8611614931299', '128.613292258181')","(1100636.6499603742, 1763240.027491461)"
22503,한국전기차충전서비스,시지태왕리더스6차아파트,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 달구벌대로669길 70,24시간 이용가능,거주자외 출입제한,,,"('35.8381924521305', '128.721160718741')","(1110334.1062326508, 1760672.216248627)"
23089,한국전기차충전서비스,우방강촌마을,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 화랑로80길 8101동 지하1층 주차장,24시간 이용가능,거주자외 출입제한,,,"('35.8757757374524', '128.666113165942')","(1105385.28955915, 1764873.8188577539)"
23103,한국전기차충전서비스,우신미가뷰아파트,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 논공읍 금포로 75-20,24시간 이용가능,,,,"('35.7690238752671', '128.426975840972')","(1083886.662991884, 1752939.5534297787)"
23314,한국전기차충전서비스,이천주공2단지아파트,1,AC완속,대구광역시 ,남구 ,대구광역시 남구 희망로 57,24시간 이용가능,거주자외 출입제한,,,"('35.8479169310823', '128.60458018491')","(1099853.4279773426, 1761759.358998026)"
23554,한국전기차충전서비스,전기안전공사 대구경북지역본부,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 동북로 446(한국전기안전공사 대구경북지역본부),24시간 이용가능,사업장 거주자외 출입제한,7kW,,"('35.8837181765226', '128.634286369646')","(1102524.0364758598, 1765761.739443577)"
23632,한국전기차충전서비스,죽곡청아람리슈빌4단지,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 다사읍 대실역남로 35,24시간 이용가능,거주자외 출입제한,,,"('35.8543148507852', '128.46488501168')","(1087294.7261398183, 1762474.610894885)"
23697,한국전기차충전서비스,진천태왕아너스1단지아파트,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 상화로5길 23,24시간 이용가능,거주자외 출입제한,,,"('35.8101474306669', '128.517468565126')","(1092022.0274059728, 1757536.9385754482)"
23835,한국전기차충전서비스,칠곡화성타운아파트,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 동천로 6,24시간 이용가능,거주자외 출입제한,,,"('35.9317529344416', '128.559251799098')","(1095778.371774422, 1771131.7586548466)"
23851,한국전기차충전서비스,코스트코 대구혁신도시점,1,DC차데모+AC3상+DC콤보,대구광역시 ,동구 ,대구광역시 동구 첨단로 10(코스트코 대구혁신도시점),09:30~22:00,,50kW,주차 2시간 무료,"('35.8770109977102', '128.730753826462')","(1111196.5338797746, 1765011.9140955084)"
23924,한국전기차충전서비스,태전협화맨션,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 칠곡중앙대로51길 6101동 지하주차장,24시간 이용가능,거주자외 출입제한,,,"('35.9176770415807', '128.544886675375')","(1094486.9362757935, 1769558.1519926407)"
24215,한국전기차충전서비스,한국에너지공단 대구경북지역본부,1,DC차데모+AC3상+DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 성서공단로52,24시간 이용가능,,,,"('35.8346030183393', '128.488172730825')","(1089388.3097222417, 1760270.9374819302)"
24683,차지비,DIC_제인모터스,1,DC차데모+AC3상+DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 구지면 국가산단대로33길 40(응암리 1244-5),24시간 이용가능,주유소 시설 이용자로 제한,,,"('35.6457507491143', '128.413204280414')","(1082648.5892711782, 1739158.302428366)"
24774,차지비,가창중석타운,1,AC완속,대구광역시 ,달성군 ,"대구광역시 달성군 가창면 가창로 1008관리사무소옆(3기), 102~103동 사이 지하주차장(3기)",24시간 이용가능,,,공동주택 입주민 전용,"('35.796623037106', '128.627271011893')","(1101893.3505024905, 1756024.9864726549)"
25087,차지비,고산노변타운,1,AC완속,대구광역시 ,수성구 ,"대구광역시 수성구 시지로 55 (시지동, 노변타운)P1 지하1층 입구 우축",24시간 이용가능,,,입주민 등 거주자 외 출입 제한,"('35.8381608472985', '128.696092166133')","(1108080.424373624, 1760668.6830039022)"
25277,차지비,관음동한양수정아파트,1,AC완속,대구광역시 ,북구 ,"대구광역시 북구 구암로 17 (관음동, 한양수정아파트)1~3호기 : 204동 지하주차장 입구 좌측, 4~6호기 : 210동 지하주차장(1370 (한양수정아파트) 1~3호기 : 204동 지하주차장 입구 좌측, 4~6호기 : 210동 지하주차장)",24시간 이용가능,,7kW,,"('35.9366389327497', '128.542934219996')","(1094311.4090590035, 1771677.98613506)"
26076,차지비,금사리하이빌,1,AC완속,대구광역시 ,동구 ,"대구광역시 동구 해동로 254(검사동, 금사리하이빌)금사리하이빌 지하1층 중앙계단 뒤",24시간 이용가능,,,,"('35.883326428271', '128.655589374504')","(1104439.1927412408, 1765717.9441643204)"
