 ID	   위도	     경도	        지오이드고	       정밀도
293	36.46470	127.34552	  25.095		-
294	36.58868	127.26015	  24.787		-
295	36.60215	127.29896	  24.855		-
296	36.54196	127.33444	  24.976		-
297	36.51501	127.21913	  24.752		-
298	36.51950	127.22800	  24.767		-
299	36.58868	127.27013	  24.803		-
300	36.55095	127.34885	  25.009		-
301	36.50243	127.24130	  24.804		-
302	36.61293	127.29009	  24.839		-
303	36.47279	127.32113	  25.018		-
304	36.67582	127.20028	  24.636		-
305	36.43865	127.30561	  25.015		-
306	36.52759	127.34885	  25.030		-
307	36.52489	127.17921	  24.660		-
308	36.65246	127.25793	  24.782		-
309	36.64348	127.27457	  24.818		-
310	36.64438	127.25683	  24.782		-
311	36.45662	127.21026	  24.790		-
312	36.54556	127.27678	  24.832		-
313	36.52669	127.22689	  24.761		-
314	36.55095	127.27678	  24.827		-
315	36.50423	127.22800	  24.777		-
316	36.44314	127.26015	  24.903		-
317	36.45302	127.26902	  24.908		-
318	36.47997	127.26015	  24.863		-
319	36.44674	127.26680	  24.911		-
320	36.58957	127.26570	  24.796		-
321	36.58957	127.28676	  24.832		-
322	36.55544	127.27678	  24.824		-
323	36.65516	127.25017	  24.766		-
324	36.50513	127.39874	  25.223		-
325	36.70546	127.14374	  24.438		-
326	36.57520	127.32335	  24.919		-
327	36.58239	127.25350	  24.776		-
328	36.47638	127.28565	  24.920		-
329	36.48536	127.30228	  24.949		-
330	36.52938	127.37102	  25.105		-
331	36.57520	127.30783	  24.879		-
332	36.59227	127.21469	  24.717		-
333	36.46470	127.28011	  24.921		-
334	36.71714	127.17256	  24.496		-
335	36.51681	127.20693	  24.725		-
336	36.59856	127.17478	  24.646		-
337	36.64527	127.27235	  24.813		-
338	36.68660	127.17145	  24.546		-
339	36.58778	127.28787	  24.834		-
340	36.45302	127.34774	  25.122		-
341	36.45572	127.26570	  24.899		-
342	36.62641	127.28454	  24.832		-
343	36.49435	127.25239	  24.833		-
344	36.69738	127.19141	  24.587		-
345	36.59946	127.22135	  24.733		-
346	36.61832	127.26902	  24.803		-
347	36.47818	127.22135	  24.790		-
348	36.46470	127.27900	  24.919		-
349	36.44943	127.25793	  24.889		-
350	36.49615	127.39209	  25.202		-
351	36.48896	127.24796	  24.831		-
352	36.45033	127.34552	  25.121		-
353	36.45213	127.26237	  24.895		-
354	36.57969	127.26015	  24.787		-
355	36.45392	127.24906	  24.866		-
356	36.42967	127.26791	  24.932		-
357	36.54376	127.27678	  24.834		-
358	36.60664	127.28787	  24.834		-
359	36.49704	127.31004	  24.959		-
360	36.48626	127.24574	  24.830		-
361	36.60664	127.16924	  24.632		-
362	36.54017	127.23022	  24.755		-
363	36.51591	127.21580	  24.744		-
364	36.65785	127.28122	  24.844		-
365	36.65875	127.25239	  24.768		-
366	36.50693	127.23465	  24.788		-
367	36.63090	127.28676	  24.838		-
368	36.49525	127.18587	  24.694		-
369	36.72792	127.16369	  24.447		-
370	36.44674	127.22911	  24.830		-
371	36.53477	127.36326	  25.071		-
372	36.51860	127.22911	  24.770		-
373	36.65156	127.26902	  24.805		-
374	36.47548	127.28454	  24.918		-
375	36.65516	127.26791	  24.803		-
376	36.47458	127.27457	  24.898		-
