index,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용가능시간,이용자 제한,충전용량,비고,WGS84,GRS80
44,환경부(한국자동차환경협회),LH 세종본부,11,DC콤보,세종특별자치시 ,가름로 ,세종특별자치시 가름로 238-1,24시간 이용가능,,급속(200kW동시),,"('36.4951836975395', '127.265999510588')","(979177.4426257282, 1833042.9563228148)"
420,환경부(한국자동차환경협회),고복저수지 연기대첩비공원 주차장,1,DC콤보,세종특별자치시 ,연서면 ,세종특별자치시 연서면 용암리 208-5,24시간 이용가능,,급속(100kW멀티),,"('36.5995423567613', '127.227895171906')","(975740.6781468542, 1844659.5095299517)"
973,환경부(한국자동차환경협회),금암리마을회관주차장,21,DC콤보,세종특별자치시 ,장군면 ,세종특별자치시 장군면 정자말길 6,24시간 이용가능,,급속(200kW동시),,"('36.4383810269586', '127.220587290593')","(975081.5545986951, 1826720.0383203125)"
1666,환경부(한국자동차환경협회),도담동 싱싱장터주차장,21,DC콤보,세종특별자치시 ,보듬6로 ,세종특별자치시 보듬6로 16,24시간 이용가능,,급속(200kW동시),"주간 유료, 야간 무료","('36.5151574345956', '127.260030156109')","(978639.0455259527, 1835266.3078011468)"
2196,환경부(한국자동차환경협회),명학일반산업단지 관리사무소,21,DC콤보,세종특별자치시 ,연동면 ,세종특별자치시 연동면 응암리 916,24시간 이용가능,,급속(200kW동시),,"('36.5407683765825', '127.336761496868')","(985559.7153356994, 1838117.157673062)"
2198,환경부(한국자동차환경협회),명학일반산업단지 근린공원 주차장,1,DC콤보,세종특별자치시 ,연동면 ,세종특별자치시 연동면 내판리 713,24시간 이용가능,,급속(100kW단독),,"('36.5436793851627', '127.330988517617')","(985039.0300092156, 1838441.1929405758)"
2406,환경부(한국자동차환경협회),반곡동 수변공원,11,DC콤보,세종특별자치시 ,반곡동 ,세종특별자치시 반곡동 234-10 ,24시간 이용가능,,급속(200kW동시),,"('36.4921194763321', '127.29968884371')","(982216.0022070109, 1832701.8663839474)"
2529,환경부(한국자동차환경협회),보람동 수변공원,11,DC콤보,세종특별자치시 ,보람동 ,세종특별자치시 보람동 624-1,24시간 이용가능,,급속(200kW동시),,"('36.4820519112655', '127.291181124353')","(981448.661040789, 1831581.208010847)"
2817,환경부(한국자동차환경협회),산림자원연구소,21,DC콤보,세종특별자치시 ,금남면 ,세종특별자치시 금남면 산림박물관길 110,24시간 이용가능,,급속(200kW동시),,"('36.4376993757342', '127.232743326942')","(976177.9503208932, 1826644.1611695704)"
2988,환경부(한국자동차환경협회),새롬동 복합커뮤니티 센터,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,새롬동 ,세종특별자치시 새롬동 341-72,24시간 이용가능,,급속(100kW멀티),,"('36.5091904453575', '127.303558798336')","(982565.0470416287, 1834602.0998811934)"
3341,환경부(한국자동차환경협회),세종전통시장주차타워,1,DC콤보,세종특별자치시 ,조치원읍 ,세종특별자치시 조치원읍 조치원6길 38 ,24시간 이용가능,,급속(100kW단독),미정,"('36.5997621107708', '127.299581605563')","(982206.330020926, 1844683.9711717826)"
3343,환경부(한국자동차환경협회),세종정부청사 13-2동,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,한누리대로 ,세종특별자치시 한누리대로 402,24시간 이용가능,,급속(100kW멀티),,"('36.4996372814261', '127.260163760752')","(978651.0957991538, 1833538.701425012)"
3344,환경부(한국자동차환경협회),세종정부청사 6동,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,도움6로 ,세종특별자치시 도움6로 11,24시간 이용가능,,급속(100kW멀티),,"('36.5049210312753', '127.262218817721')","(978836.4486234635, 1834126.8554096855)"
3345,환경부(한국자동차환경협회),세종중앙공원주차장,1,DC콤보,세종특별자치시 ,연기면 ,세종특별자치시 연기면 세종리 548-88,24시간 이용가능,,급속(100kW멀티),,"('36.4847003961993', '127.280848999698')","(980516.7703366367, 1831876.0207880638)"
3347,환경부(한국자동차환경협회),세종중앙공원주차장2,1,DC콤보,세종특별자치시 ,연기면 ,세종특별자치시 연기면 수목원로 136,24시간 이용가능,,급속(100kW멀티),,"('36.5430865816301', '127.239397335324')","(976778.0987669858, 1838375.2057591656)"
3351,환경부(한국자동차환경협회),세종청사1동 국무조정실,1,DC콤보,세종특별자치시 ,다솜로 ,세종특별자치시 다솜로 261,24시간 이용가능,,급속(100kW멀티),,"('36.5028461696851', '127.271186895867')","(979645.3111698824, 1833895.894795207)"
3352,환경부(한국자동차환경협회),세종청사4동 기획재정부,1,DC콤보,세종특별자치시 ,갈매로 ,세종특별자치시 갈매로 477,24시간 이용가능,,급속(100kW멀티),,"('36.5060084381445', '127.266496328984')","(979222.2524262625, 1834247.8987409053)"
3353,환경부(한국자동차환경협회),세종청사7동 법제처,21,DC콤보,세종특별자치시 ,도움5로 ,세종특별자치시 도움5로 20,24시간 이용가능,,급속(200kW동시),,"('36.5060930327984', '127.2595172756')","(978592.7870268899, 1834257.3152886587)"
3355,환경부(한국자동차환경협회),세종호수공원제2주차장,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,어진동 ,"세종특별자치시 어진동 621, 입구 우측",24시간 이용가능,,급속(100kW동시),,"('36.500319514176', '127.269156007152')","(979462.1381655035, 1833614.643307535)"
4535,환경부(한국자동차환경협회),원수산 아래 BMX경기장,11,DC콤보,세종특별자치시 ,연기면 ,세종특별자치시 연기면 세종리 659-30,24시간 이용가능,,급속(200kW동시),,"('36.5223455557737', '127.267132035175')","(979279.589006079, 1836066.444490784)"
5056,환경부(한국자동차환경협회),정부세종청사,1,DC차데모+AC3상,세종특별자치시 ,다솜2로 ,"세종특별자치시 다솜2로 11, 정부세종청사 종합안내실 정문 우측도보, 정부세종청사 종합안내실 정문 우측도보(어진동 43)",9:00~18:00,,급속(50kW),"주말, 공휴일: 이용불가/노후로 교체예정","('36.5345143275902', '127.322277263919')","(984253.3313640932, 1837420.996056759)"
5057,환경부(한국자동차환경협회),정부세종청사 공정거래위원회,1,DC콤보,세종특별자치시 ,다솜3로 ,세종특별자치시 다솜3로 95(어진동)세종특별자치시 다솜2로 94(어진동),24시간 이용가능,,급속(100kW멀티),,"('36.5042003944499', '127.268451140699')","(979398.5637781285, 1834046.638625686)"
5058,환경부(한국자동차환경협회),정부세종청사 교육부,1,DC콤보,세종특별자치시 ,갈매로 ,세종특별자치시 갈매로 408(어진동),24시간 이용가능,,급속(100kW멀티),,"('36.4991169178505', '127.265538592319')","(979135.8707840601, 1833480.7778065212)"
5059,환경부(한국자동차환경협회),정부세종청사 국세청,1,DC콤보,세종특별자치시 ,국세청로 ,세종특별자치시 국세청로 8-14(나성동),24시간 이용가능,,급속(100kW멀티),,"('36.4850797751676', '127.260306354534')","(978663.9568344542, 1831918.2508818936)"
5060,환경부(한국자동차환경협회),정부세종청사 농림축산식품부/해양수산부,1,DC콤보,세종특별자치시 ,다솜2로 ,세종특별자치시 다솜2로 94(어진동),24시간 이용가능,,급속(100kW멀티),,"('36.5046142125476', '127.265021678919')","(979089.2485443561, 1834092.7022679928)"
5061,환경부(한국자동차환경협회),정부세종청사 문화체육관광부,1,DC콤보,세종특별자치시 ,갈매로 ,세종특별자치시 갈매로 388(어진동),24시간 이용가능,,급속(100kW멀티),,"('36.4980025857233', '127.265157305676')","(979101.4811991394, 1833356.7373239913)"
5062,환경부(한국자동차환경협회),정부세종청사 소방청,21,DC콤보,세종특별자치시 ,정부2청사로 ,세종특별자치시 정부2청사로 13(나성동)세종특별자치시 정부2청사로 13(나성동),24시간 이용가능,,급속(200kW동시),,"('36.4836688554679', '127.261942965857')","(978811.5685725184, 1831761.1961258743)"
5064,환경부(한국자동차환경협회),정부세종컨벤션센터,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,다솜 ,세종특별자치시 다솜 3로 66,24시간 이용가능,,급속(100kW멀티),,"('36.5010983903644', '127.269950308032')","(979533.778958765, 1833701.342933151)"
5536,환경부(한국자동차환경협회),첫마을 BRT 환승주차장 A,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,나성남로 ,세종특별자치시 나성남로 7-7 BRT환승센터 B주차장 B1 (나성동 531),24시간 이용가능,,급속(50kW),"주차요금 : 15분당 300원, 2시간 초과시 15분당 400원/노후로 교체예정","('36.4812500512675', '127.26239669908')","(978852.4923695878, 1831491.9499713043)"
6404,환경부(한국자동차환경협회),한솔동 복합커뮤니티센터 정음관,11,DC콤보,세종특별자치시 ,한솔동 ,세종특별자치시 한솔동 961,09:00 ~ 18:00,,급속(100kW동시),공휴일 휴관,"('36.4774843241497', '127.255823216416')","(978259.6068215495, 1831072.7727822363)"
8260,제주전기자동차서비스,세종한신휴시티오피스텔,1,AC완속,세종특별자치시 ,보듬3로 ,세종특별자치시 보듬3로 8-20,입주민 전용 24시간,사업장 거주자외 출입제한,,,"('36.5143054345153', '127.258602129546')","(978510.2467818639, 1835171.4684812562)"
9053,제주전기자동차서비스,타이어프로 남세종점,1,AC완속,세종특별자치시 ,금남면 ,세종특별자치시 금남면 용포2길 3,09:00~18:00,,,,"('36.4601844480399', '127.280082276747')","(980447.6168938982, 1829147.0587801111)"
9424,한국전력,2생활권 환승주차장,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,나성동 ,세종특별자치시 나성동 535,24시간 이용가능,,,,"('36.4856959426458', '127.265682609904')","(979148.8602371665, 1831986.8387915925)"
9426,한국전력,2생활권 환승주차장2(A),1,DC차데모+AC3상+DC콤보,세종특별자치시 ,나성동 ,세종특별자치시 나성동 719,24시간 이용가능,,,,"('36.4810037003631', '127.26127605644')","(978751.4176638746, 1831464.5277294896)"
9673,한국전력,가락마을10단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,고운동 ,세종특별자치시 고운동 마음로 181주차장(마음로 181),24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5148470829088', '127.228000599068')","(975750.1869938252, 1835231.761392545)"
9677,한국전력,가락마을11단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,고운동 ,세종특별자치시 고운동 마음로 152주차장(마음로 152),24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.512286479599', '127.230984922451')","(976019.3536281494, 1834946.7310480338)"
9679,한국전력,가락마을17단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,고운동 ,세종특별자치시 고운동 마음안1로 167 지하(마음안1로 167),,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5184516322314', '127.237320646385')","(976590.7948791324, 1835632.9972775774)"
9681,한국전력,가락마을20단지 호반베르디움아파트,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,고운동 ,세종특별자치시 고운동 만남로 190지하,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5170635630589', '127.241017466402')","(976924.2240937223, 1835478.486099322)"
9685,한국전력,가락마을21단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,고운동 ,세종특별자치시 고운동 마음안로 221 (마음안로 221),,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.51846858104', '127.239840178754')","(976818.0403752789, 1835634.8839129403)"
9687,한국전력,가락마을22,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,고운동 ,세종특별자치시 고운동 마음로 322주차장(마음로 322),24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5189309637531', '127.241581260058')","(976975.0746287893, 1835686.3534644742)"
9690,한국전력,가락마을3단지아파트,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,고운동 ,세종특별자치시 고운동 1708,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.5063004196895', '127.2358463535')","(976457.8232125478, 1834280.4003002231)"
9693,한국전력,가락마을4단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,고운동 ,세종특별자치시 고운동 1703,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.5075873607128', '127.2368916429')","(976552.1015442119, 1834423.6545254407)"
9696,한국전력,가락마을5단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,고운동 ,세종특별자치시 고운동 마음안로 34 B2층 주차장 96(마음안로 34),,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5086790679683', '127.238765895008')","(976721.1469414558, 1834545.1765487664)"
9700,한국전력,가락마을9단지 아파트,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,고운동 ,세종특별자치시 고운동 마음로 151 b1층 주차장 52(마음로 151),,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5121056347724', '127.229013128159')","(975841.5105578639, 1834926.6005330759)"
9726,한국전력,가온마을2단지,1,AC완속,세종특별자치시 ,다정동 ,세종특별자치시 다정동 산 29,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.4982406534778', '127.23291555567')","(976193.4842363244, 1833383.2375373677)"
9732,한국전력,가재마을10단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,도움1로 ,"세종특별자치시 도움1로 74지하1층 주차장(1006동, C45BL)",,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5018458449445', '127.253290300919')","(978031.1542539633, 1833784.5449018653)"
9735,한국전력,가재마을11단지,2,AC완속,세종특별자치시 ,종촌동 ,세종특별자치시 종촌동 654지하,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5037068192818', '127.25197172997')","(977912.2276971149, 1833991.696925163)"
9738,한국전력,가재마을12단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,종촌동 ,세종특별자치시 종촌동 달빛로 80주차장,24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5048659643189', '127.253083698242')","(978012.5200310335, 1834120.7257005293)"
9743,한국전력,가재마을2단지아파트,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,종촌동 ,세종특별자치시 종촌동 683,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.502731854091', '127.243776755288')","(977173.0940743691, 1833883.1698982876)"
9747,한국전력,가재마을3단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,종촌동 ,세종특별자치시 종촌동 도움3로 159 지하1층 주차장 A-26,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5039345942703', '127.243748266775')","(977170.5245950681, 1834017.0514122064)"
9750,한국전력,가재마을4단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,종촌동 ,세종특별자치시 종촌동 도움3로 160,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.5081745339724', '127.242950346614')","(977098.5573661075, 1834489.0149800773)"
9754,한국전력,가재마을9단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,종촌동 ,"세종특별자치시 종촌동 도움1로 55 902동 지하주차장 D-10, 11",24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5015814473138', '127.251029912412')","(977827.2818552272, 1833755.1138113572)"
10342,한국전력,고운동 복합커뮤니티센터(남측),1,DC콤보,세종특별자치시 ,마음로 ,세종특별자치시 마음로 64,09:00~18:00,,,,"('36.5049740605534', '127.235364128354')","(976414.3296286169, 1834132.7582972387)"
11999,한국전력,대평동 BRT전기버스 차고지,1,DC콤보,세종특별자치시 ,대평동 ,세종특별자치시 대평동 484-118,24시간 이용가능,전용충전소,,,"('36.4676555447011', '127.273504789097')","(979854.3701220707, 1829978.694530587)"
12101,한국전력,도램15세종힐스테이트,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,도담동 ,세종특별자치시 도담동 859,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.5124029606588', '127.264988953044')","(979086.2968824552, 1834959.6969910506)"
12105,한국전력,도램마을13단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,도담동 ,세종특별자치시 도담동 632,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.5169911494502', '127.260751025081')","(978704.0632368649, 1835470.4254693307)"
12106,한국전력,도램마을16단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,도담동 ,세종특별자치시 도담동 보듬4로 55 지하(보듬4로 55),,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5145260478255', '127.265772191861')","(979156.9399493046, 1835196.025775066)"
12107,한국전력,도램마을16단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,도담동 ,세종특별자치시 도담동 639,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.5153812305727', '127.265007814633')","(979087.9980755824, 1835291.2193695295)"
12110,한국전력,도램마을18단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,도담동 ,세종특별자치시 도담동 보듬4로 85 지하(보듬4로 85),,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5145716134523', '127.266836377027')","(979252.9225566392, 1835201.0978556396)"
12111,한국전력,도램마을18단지,1,AC완속,세종특별자치시 ,도담동 ,세종특별자치시 도담동 636,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.5144547465039', '127.267233297689')","(979288.7222287834, 1835188.0889579179)"
12113,한국전력,도램마을19단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,도담동 ,세종특별자치시 도담동 보듬4로 111 지하,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5157125175755', '127.266090405112')","(979185.6407229053, 1835328.0961665635)"
12114,한국전력,도램마을19단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,도담동 ,세종특별자치시 도담동 638,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.515403382066', '127.267116323033')","(979278.1718726662, 1835293.685135211)"
12115,한국전력,도램마을1단지아파트,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,도담동 ,세종특별자치시 도담동 845,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.5101897157589', '127.257045229646')","(978369.8244977201, 1834713.3324120897)"
12116,한국전력,도램마을20단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,도담동 ,세종특별자치시 도담동 보람로 96주차장(보람로 96),24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5178215598647', '127.26268234061')","(978878.2553849804, 1835562.8615626625)"
12120,한국전력,도램마을5단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,다솜1로 ,"세종특별자치시 다솜1로 220지하2층 주차장(504동, B2-905BL)(다솜1로 220)",,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.518128957912', '127.256631385834')","(978332.4984670876, 1835597.0791905895)"
12123,한국전력,도램마을9단지 ,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,도담동 ,세종특별자치시 도담동 보람로 15주차장(보람로 15),24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5106312427802', '127.263587722513')","(978959.9149668458, 1834762.4804384594)"
13508,한국전력,범지기 3단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,아름동 ,세종특별자치시 아름동 달빛1로 201 (달빛1로 201),,입주자외 출입제한 (긴급상황 이용가능),,,"('36.5185460443519', '127.244078333932')","(977200.2945141912, 1835643.5066443076)"
13512,한국전력,범지기8단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,아름동 ,세종특별자치시 아름동 1279,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.5137352575447', '127.249297469132')","(977671.0266955189, 1835107.9999472043)"
13516,한국전력,범지기마을 9단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,아름동 ,세종특별자치시 아름동 달빛1로 206 904동 지하주차장(달빛1로 206),24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5154012228372', '127.246215630694')","(977393.0648350137, 1835293.4447833668)"
13520,한국전력,범지기마을10단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,아름동 ,세종특별자치시 아름동 달빛로 211 주차장 2-2 지하1층(달빛로 211),,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.519170523896', '127.25163389144')","(977881.7568504958, 1835713.019801193)"
13527,한국전력,범지기마을12단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,아름동 ,세종특별자치시 아름동 보듬3로 74주차장(보듬3로 74),24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5119004853426', '127.250941661707')","(977819.3222133954, 1834903.7645817096)"
13528,한국전력,범지기마을1단지아파트,1,AC완속,세종특별자치시 ,아름동 ,세종특별자치시 아름동 1339,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.5098560375787', '127.243196391923')","(977120.7490589017, 1834676.189444144)"
13533,한국전력,범지기마을5단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,달빛1로 ,"세종특별자치시 달빛1로 122지하1층 주차장(505동,39BL)(달빛1로 122)",,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5097562432289', '127.24720388943')","(977482.1993702741, 1834665.080961313)"
13537,한국전력,범지기마을6단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,달빛로 ,"세종특별자치시 달빛로 135지하2층 주차장(601동, 84BL)(달빛로 135)",,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.510032402706', '127.248656099436')","(977613.1793042434, 1834695.8213069953)"
13540,한국전력,범지기마을7단지아파트,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,아름동 ,세종특별자치시 아름동 1284,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.513691710822', '127.246837507052')","(977449.1540534961, 1835103.1525984071)"
13588,한국전력,보건소신청사,1,DC콤보,세종특별자치시 ,조치원읍 ,세종특별자치시 조치원읍 대첩로 32(53-1 세종창조경제혁신센터),09:00~18:00,,100kW,,"('36.5962691620385', '127.292890551298')","(981602.8402761992, 1844295.1579664282)"
13597,한국전력,보람동행정복지센터,1,DC콤보,세종특별자치시 ,한누리대로 ,세종특별자치시 한누리대로 2107(631-4 보람종합복지센터),24시간 이용가능,,100kW,,"('36.4792978000963', '127.292541456389')","(981571.3541771222, 1831274.637581771)"
14336,한국전력,새뜸마을4단지,2,AC완속,세종특별자치시 ,새롬동 ,세종특별자치시 새롬동 새롬북로 13지하,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.4865053756268', '127.245875517291')","(977362.3888095886, 1832076.9398082357)"
14343,한국전력,새샘마을3단지아파트,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,소담동 ,세종특별자치시 소담동 333-10,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.4840852051253', '127.300409935756')","(982281.0400377511, 1831807.5415655724)"
14344,한국전력,새샘마을9단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,소담동 ,세종특별자치시 소담동 국책연구원1로 15 지하2층 주차장 A-36(국책연구원1로 15),,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.4910115284273', '127.299751315121')","(982221.6367235434, 1832578.5365531235)"
14850,한국전력,세종 새뜸마을 11단지(새롬동),2,AC완속,세종특별자치시 ,새롬동 ,세종특별자치시 새롬동 134-7지하,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.4849939143308', '127.251985107183')","(977913.4342350601, 1831908.6933905794)"
14853,한국전력,세종e편한세상,1,AC완속,세종특별자치시 ,조치원읍 ,세종특별자치시 조치원읍 신안리 542,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.6153548401926', '127.284631581438')","(980857.9347030098, 1846419.656282377)"
14858,한국전력,세종고용복지센터,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,조치원읍 ,"세종특별자치시 조치원읍 터미널안길 60 (상리, 세종고용복지플러스센터)",24시간 이용가능,,,,"('36.6015399635684', '127.303182806158')","(982531.1349831504, 1844881.8706251848)"
14859,한국전력,세종더샵레이크파크아파트,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,어진동 ,세종특별자치시 어진동 613지하,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5044154590766', '127.274762780458')","(979967.8327925634, 1834070.5782747539)"
14862,한국전력,세종시 청자장,1,DC콤보,세종특별자치시 ,조치원읍 ,세종특별자치시 조치원읍 문화로 8(상리 120-7),24시간 이용가능,,100kW,,"('36.60225044001', '127.301292288891')","(982360.622573943, 1844960.956418811)"
14863,한국전력,세종시청주차장,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,보람동 ,세종특별자치시 보람동 626-5,24시간 이용가능,,,,"('36.4786266695468', '127.290676321154')","(981403.1310627556, 1831199.9315267552)"
14867,한국전력,세종지사,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,조치원읍 ,세종특별자치시 조치원읍 침산리 행복8길 8,주중/주말 : 09시~18시,,,,"('36.6025867075456', '127.290528240672')","(981389.7751626632, 1844998.3876176036)"
14871,한국전력,세종청정 아파트,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,연동면 ,세종특별자치시 연동면 태산로 58 지상(태산로 58),,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5291466560722', '127.350788804646')","(986824.8876172081, 1836823.500436824)"
15693,한국전력,아름공영주차장,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,아름동 ,세종특별자치시 아름동 1352,24시간 이용가능,,,,"('36.5113983064374', '127.247864962655')","(977541.8238922107, 1834847.8651669866)"
16697,한국전력,욱일 아파트,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,조치원읍 ,세종특별자치시 조치원읍 충현로 159 지하(충현로 159),,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.60293108309', '127.294181259826')","(981719.2538231877, 1845036.721349223)"
17853,한국전력,조치원소방서,1,DC콤보,세종특별자치시 ,조치원읍 ,세종특별자치시 조치원읍 세종로 2439(40-2 조치원소방서),24시간 이용가능,,100kW,,"('36.6047998641767', '127.288914218766')","(981244.2008436602, 1845244.742371034)"
17854,한국전력,조치원자이 아파트,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,조치원읍 ,세종특별자치시 조치원읍 도원로 16 지하주차장 110동과 111동 사이(도원로 16),24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.5911922896369', '127.291135680237')","(981444.5622759492, 1843730.032285255)"
17859,한국전력,조치원주차타워,1,DC콤보,세종특별자치시 ,조치원읍 ,세종특별자치시 조치원읍 새내로 99(원리 12-11),09:00~18:00,,,,"('36.6006352391697', '127.297778003997')","(982043.6568448388, 1844781.1623639474)"
17865,한국전력,종촌공영주차장,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,종촌동 ,세종특별자치시 종촌동 664,24시간 이용가능,,,,"('36.5037470906611', '127.249705014651')","(977707.784660928, 1833996.179683219)"
17995,한국전력,중흥S-클래스파크뷰가락마을15단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,고운동 ,세종특별자치시 고운동 마음안로 190 지하(마음안로 190),,입주자외 출입제한 (긴급상황 이용가능),,,"('36.5157578036765', '127.237190062644')","(976579.0170717199, 1835333.1371320735)"
18341,한국전력,첫마을2단지아파트,1,AC완속,세종특별자치시 ,한솔동 ,세종특별자치시 한솔동 노을1로 16,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.4808546503996', '127.260615945047')","(978691.8798929529, 1831447.9364198234)"
18344,한국전력,첫마을3단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,한솔동 ,세종특별자치시 한솔동 나리1로 15주차장(나리1로 15),24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.4787851280847', '127.259380436943')","(978580.4450665782, 1831217.5701400759)"
18348,한국전력,첫마을6단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,한솔동 ,세종특별자치시 한솔동 누리로 27주차장(누리로 27),24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.4757583749299', '127.251522150962')","(977871.6785833249, 1830880.650910471)"
18349,한국전력,첫마을7단지,1,DC차데모+AC3상+DC콤보,세종특별자치시 ,나리로 ,세종특별자치시 나리로 57,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.4760440083729', '127.255735910623')","(978251.732404657, 1830912.4458387797)"
