index,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용가능시간,이용자 제한,충전용량,비고,WGS84,GRS80
13346,한국전력,반석마을2단지,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 지족동 지족로 343,24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3873697726716', '127.315150835695')","(983406.8155974152, 1821115.0616616393)"
13347,한국전력,반석마을3단지,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 지족동 지족로 362,24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3864829674833', '127.315887208226')","(983473.7100511802, 1821016.3653534146)"
13348,한국전력,반석마을5단지아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 반석동 반석동로 33지하,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3906157315051', '127.309730093694')","(982914.3779250584, 1821476.3181785664)"
13466,한국전력,버드내마을,1,DC차데모+AC3상+DC콤보,대전광역시 ,중구 ,대전광역시 중구 태평동 태평로 15 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3180210621348', '127.39133878946')","(990327.974842182, 1813396.949724008)"
13472,한국전력,버드내마을 아파트2단지,1,DC차데모+AC3상+DC콤보,대전광역시 ,중구 ,대전광역시 중구 태평동 태평로 35 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3199354423538', '127.391997366403')","(990387.8020940276, 1813610.0092128883)"
13543,한국전력,법동생활체육공영주차장,1,DC콤보,대전광역시 ,대덕구 ,대전광역시 대덕구 계족로 720(439-1 선비목욕탕),24시간 이용가능,,50kW,,"('36.3756656555381', '127.428041758878')","(993662.1908638031, 1819812.4608566891)"
13638,한국전력,복수동 제2공영주차장,1,DC콤보,대전광역시 ,서구 ,대전광역시 서구 복수동로51번길 58제2공영주차장,24시간 이용가능,,,,"('36.2991256143881', '127.381871346701')","(989467.9218319936, 1811293.995253885)"
14057,한국전력,산호한양 아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,서구 ,대전광역시 서구 탄방동 계룡로571번길 65 ,24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3438214000813', '127.386748070802')","(989910.9391651523, 1816268.3786915904)"
14115,한국전력,삼성래미안 아파트1단지,1,DC차데모+AC3상+DC콤보,대전광역시 ,서구 ,대전광역시 서구 가장로 106(삼성 래미안아파트),24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3339657369672', '127.384693057941')","(989724.255174336, 1815171.5001693305)"
14265,한국전력,상아 아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,서구 ,대전광역시 서구 만년동 대덕대로 415 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3704525847099', '127.378797892869')","(989188.7193813237, 1819232.276108056)"
14354,한국전력,샘머리아파트2단지,1,DC차데모+AC3상+DC콤보,대전광역시 ,서구 ,대전광역시 서구 둔산동 청사로 281지하,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3617828024918', '127.394328344073')","(990599.5556174235, 1818267.3792971964)"
14432,한국전력,서대전지사,1,DC차데모+AC3상+DC콤보,대전광역시 ,서구 ,대전광역시 서구 변동중로 39,주중/주말 : 24시간,,,,"('36.3284882459285', '127.373310046326')","(988690.185716118, 1814561.8869746965)"
14891,한국전력,센트럴자이1단지 아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,중구 ,대전광역시 중구 대흥동 충무로107번길 100,24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.322915936328', '127.425890766539')","(993466.7877878997, 1813941.7210204222)"
14898,한국전력,센트럴파크3단지아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,중구 ,대전광역시 중구 문화동 계백로1716번길 87지하,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3177772344345', '127.412372915477')","(992238.7826345423, 1813369.8131057522)"
15017,한국전력,송림마을1단지 아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 하기동 송림로 13 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3882612936152', '127.319832539918')","(983832.1166963823, 1821214.2828062605)"
15020,한국전력,송림마을3단지,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 하기동 노은로 353,24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3893568750395', '127.322069223573')","(984035.3042475817, 1821336.2147067112)"
15067,한국전력,송촌공영주차장,1,DC콤보,대전광역시 ,대덕구 ,대전광역시 대덕구 계족산로81번길 6(한국서지연구소 빌딩),24시간 이용가능,,,,"('36.3635483665163', '127.440431372306')","(994787.7032746073, 1818463.8764010163)"
15068,한국전력,송촌주민센터 공영주차장,1,DC콤보,대전광역시 ,대덕구 ,대전광역시 대덕구 송촌동 460-2,24시간 이용가능,,,,"('36.366416567431', '127.438949969082')","(994653.1278317416, 1818783.0906379926)"
15133,한국전력,수목토 아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,서구 ,대전광역시 서구 도안동 도안동로 177,24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3191189217912', '127.345007652875')","(986119.1050871958, 1813519.135178566)"
15309,한국전력,스타돔아파트,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 노은동 553-8,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.3662619214003', '127.317277061449')","(983599.9687969254, 1818765.879425752)"
15467,한국전력,신동아파밀리에 아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,동구 ,대전광역시 동구 홍도동 동산초교로 46 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3487081481142', '127.425200699881')","(993404.0999088654, 1816812.24559318)"
15534,한국전력,신안인스빌리베라,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 원신흥동 봉명로 48 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3426922479637', '127.344470761424')","(986070.3321375911, 1816142.710566389)"
15660,한국전력,쌍용예가아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,중구 ,대전광역시 중구 태평동 평촌로 93지하,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3230510561886', '127.398006610318')","(990933.7011767706, 1813956.7590824286)"
15738,한국전력,아침마을 아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,동구 ,대전광역시 동구 우암로192,24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3404238179092', '127.441166181564')","(994854.455715615, 1815890.2473706382)"
16011,한국전력,어울림하트 아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 원신흥동 동서대로 725,24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3342992595593', '127.341536123616')","(985803.7401818916, 1815208.619312277)"
16198,한국전력,열매9단지아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 노은동 521,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.3715069187659', '127.321898125703')","(984019.7611656883, 1819349.617414057)"
16199,한국전력,열매마을1단지삼부아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 지족동 노은서로 222지하,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3796096785904', '127.317266631389')","(983599.0212966627, 1820251.4078993467)"
16203,한국전력,열매마을4,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 노은서로210번길 32,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3761984477155', '127.315607914136')","(983448.3380759855, 1819871.7575564093)"
16208,한국전력,열매마을5단지,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 지족동 877지하,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3772549452025', '127.318981076549')","(983754.7670199999, 1819989.3396398162)"
16212,한국전력,열매마을6단지 아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 지족동 노은동로 187 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3767032010542', '127.321887663959')","(984018.8107871492, 1819927.9336949245)"
16491,한국전력,올리브힐,1,DC차데모+AC3상+DC콤보,대전광역시 ,중구 ,대전광역시 중구 목동 목동로 70,24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3372911573123', '127.406106770979')","(991669.5458749471, 1815541.6002946896)"
16495,한국전력,올림픽기념국민생활관,1,DC콤보,대전광역시 ,서구 ,대전광역시 서구 신갈마로230번길 77(820-1 국민생활관),24시간 이용가능,,100kW,,"('36.3547890167237', '127.373244411079')","(988684.2231987633, 1817489.0112351489)"
16595,한국전력,용운국제수영장,1,DC콤보,대전광역시 ,동구 ,대전광역시 동구 동부로 138(301-1 용운국제수영장),24시간 이용가능,,100kW,,"('36.3251825526552', '127.466548742559')","(997160.2893547262, 1814193.9823587737)"
16795,한국전력,원신흥도서관,1,DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 원신흥남로 59(560 원신흥도서관),24시간 이용가능,,50kW,,"('36.3377163183855', '127.337485798842')","(985435.7956267676, 1815588.9182726175)"
17044,한국전력,은아아파트 5단지,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 가수원동 808,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.2985124989405', '127.355585067039')","(987079.9914768307, 1811225.7590369647)"
17046,한국전력,은어송3단지,1,DC차데모+AC3상+DC콤보,대전광역시 ,동구 ,대전광역시 동구 가오동 496,24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3110924341075', '127.460282000469')","(996590.9983079474, 1812625.8333431128)"
17049,한국전력,은어송마을2단지 아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,동구 ,대전광역시 동구 대성동 동구청로 35 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3037469941274', '127.458270508282')","(996408.2678754076, 1811808.3281932878)"
17208,한국전력,이지아파트,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 상대동 438-16,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.3476696276071', '127.332540708268')","(984986.5676628824, 1816696.6642440634)"
17250,한국전력,인앤인주상복합 아파트,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 지족동 북유성대로 219 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3853237311658', '127.318894218104')","(983746.8765189456, 1820887.3490300912)"
17458,한국전력,장대푸르지오아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 장대동 장대로71번길 34지하,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3621013747598', '127.331744941102')","(984914.2776090688, 1818302.8345552052)"
17530,한국전력,전기공사협회 주차장,1,DC차데모+AC3상+DC콤보,대전광역시 ,동구 ,대전광역시 동구 한밭대로 1289,,,,,"('36.3538661257686', '127.439221408294')","(994677.7862445049, 1817386.2987889827)"
17542,한국전력,전력연구원,1,DC차데모+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 문지로 105,주중/주말 : 06시~23시,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3931097308705', '127.389165645695')","(990130.5594593555, 1821753.885939027)"
17548,한국전력,전민평생학습센터,1,DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 엑스포로 438(258-1 전민평생학습센터),24시간 이용가능,,50kW,,"('36.3952806822256', '127.40522388893')","(991589.3420244236, 1821995.5003171472)"
17579,한국전력,전원 아파트,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 월평동 월평중로 50 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3591587624837', '127.364768460644')","(987914.2405464884, 1817975.3387624184)"
17895,한국전력,죽동푸르지오아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 죽동 죽동로 251지하,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3740141192221', '127.338732050346')","(985549.0091295848, 1819628.654379867)"
17922,한국전력,중구 학생체육관,1,DC콤보,대전광역시 ,중구 ,대전광역시 중구 문화로 220(202-1 대전학생체육관),09:00~18:00,,,,"('36.3154823859885', '127.409277554606')","(991957.5900778528, 1813114.4096952341)"
18260,한국전력,천동휴먼시아2단지,1,DC차데모+AC3상+DC콤보,대전광역시 ,동구 ,"대전광역시 동구 대전로542번길 78-1 (천동, 휴먼시아2단지아파트)",,입주자외 출입제한 (긴급상황 이용가능),,,"('36.3162158705793', '127.448386822517')","(995510.4020091603, 1813196.0423042974)"
18684,한국전력,카이스트 문지캠퍼스,1,DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 문지로 193(103-6 KAIST문지캠퍼스),24시간 이용가능,,100kW,,"('36.3946008938292', '127.39929491128')","(991050.734587861, 1821919.8437851558)"
18723,한국전력,큰마을 아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,서구 ,대전광역시 서구 갈마동 대덕대로 150 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3450685550792', '127.376927442652')","(989018.801655863, 1816407.1798575073)"
18791,한국전력,태평전통시장,1,DC콤보,대전광역시 ,중구 ,대전광역시 중구 수침로55번길 56(태평동 333-8),24시간 이용가능,,,,"('36.3259452394508', '127.397694015378')","(990905.3040450455, 1814278.8650049868)"
18795,한국전력,테크노7단지 아파트,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 관평동 관평1로 12 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.4252030564833', '127.387109146581')","(989943.740452526, 1825325.688177498)"
18841,한국전력,트리풀시티9단지 아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 상대남로 26(도안신도시9블록 트리풀시티아파트),24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3423707291337', '127.336043967715')","(985304.8150407186, 1816106.927373006)"
18851,한국전력,파랑새 아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,서구 ,대전광역시 서구 둔지로 75(957 파랑새아파트),24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.356388915968', '127.374612502876')","(988808.5050664421, 1817667.0708033922)"
19127,한국전력,하우스토리2차아파트,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 문화동 계룡로 922,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3196954502412', '127.414804759798')","(992459.6992095707, 1813583.299473444)"
19174,한국전력,한국가스기술공사 본사,1,DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 대덕대로 1227(봉산동 839),24시간 이용가능,,100kW,,"('36.4363966603409', '127.390239398419')","(990228.1026170994, 1826571.4717961077)"
19231,한국전력,한국수자원공사,1,DC콤보,대전광역시 ,대덕구 ,대전광역시 대덕구 신탄진로 200(산6-2 한국수자원공사),24시간 이용가능,,50kW,,"('36.3979169814412', '127.423731874384')","(993270.6670672529, 1822288.9052310903)"
19233,한국전력,한국수자원공사 대청공원,1,DC콤보,대전광역시 ,대덕구 ,대전광역시 대덕구 대청로 609(미호동 57-4),24시간 이용가능,,100kW,,"('36.4740986991769', '127.47494168478')","(997922.7312733383, 1830767.491502325)"
19235,한국전력,한국수자원공사 인재개발원,1,DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 유성대로1689번길 125(462-1 수자원연구원),24시간 이용가능,,100kW,,"('36.4069923124369', '127.394190680196')","(990587.0497871988, 1823298.9372843711)"
19268,한국전력,한국천문연구원,1,DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 대덕대로 776,09:00~18:00,,,,"('36.3996198871958', '127.375445805753')","(988884.2049852062, 1822478.4288304693)"
19274,한국전력,한국폴리텍대학 대전캠퍼스,1,DC콤보,대전광역시 ,동구 ,대전광역시 동구 우암로 352-21(한국폴리텍대학 대전캠퍼스),24시간 이용가능,,,,"('36.3510398955929', '127.453757371833')","(995998.2800162615, 1817071.7556534477)"
19278,한국전력,한국항공우주연구원,1,DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 과학로 169-84(어은동 45),24시간 이용가능,,100kW,,"('36.3748942954841', '127.35454031347')","(986985.0826957795, 1819726.6129267863)"
19297,한국전력,한라비발디아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 상대동 462,,입주자외 출입제한 (긴급상황 이용가능),,,"('36.3441512168759', '127.333943024733')","(985113.9586096951, 1816305.0854006251)"
19313,한국전력,한민시장 공영주차장,1,DC콤보,대전광역시 ,서구 ,대전광역시 서구 가장로 78,09:00~18:00,,,,"('36.3356596060378', '127.383285491503')","(989596.3873030572, 1815360.0180378444)"
19314,한국전력,한밭종합운동장 주차장,1,DC차데모+AC3상+DC콤보,대전광역시 ,중구 ,대전광역시 중구 대종로 373,,,,,"('36.3173370007388', '127.428013823451')","(993659.6531195893, 1813320.81763178)"
19319,한국전력,한빛 아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 어은동 어은로 57 ,24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3635250963285', '127.353659081769')","(986905.0287681865, 1818461.2865631832)"
19365,한국전력,한신아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,서구 ,"대전광역시 서구 계룡로536번길 9 (괴정동, 한신아파트)",,입주자외 출입제한 (긴급상황 이용가능),,,"('36.3407616301469', '127.382296953701')","(989506.5853434426, 1815927.8439264258)"
19368,한국전력,한아름아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,서구 ,대전광역시 서구 월평동 청사서로 65지하,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3633700499393', '127.376043193913')","(988938.4736508154, 1818444.0307933479)"
19551,한국전력,행복한마을 아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,대덕구 ,대전광역시 대덕구 평촌동 덕암로 200 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.4387434877683', '127.423750626756')","(993272.3705931571, 1826832.6601677844)"
19554,한국전력,행안부 국가정보관리원,1,DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 대덕대로 755,09:00~18:00,,,,"('36.3978106847992', '127.373410556904')","(988699.3164209316, 1822277.075027252)"
19783,한국전력,홈플러스 서대전점,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 대정로 23,,,,,"('36.3137088188108', '127.318998934879')","(983756.3893282487, 1812917.0218865722)"
19796,한국전력,홈플러스 유성점,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 한밭대로 502 ,,,,,"('36.3584023856827', '127.354171588147')","(986951.5864991769, 1817891.1583822505)"
19960,한국전력,효성해링턴플레이스아파트,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 문지동 657,,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3931248865845', '127.408273734553')","(991866.3998293086, 1821755.5726826775)"
20109,한국전기차충전서비스,LH 관저5지구천년나무아파트,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 구봉산북로 212(1599 관저5엘에이치천년나무1단지),24시간 이용가능,거주자외 출입제한,7kW,,"('36.293751604664', '127.34438840435')","(986062.8505555828, 1810695.89893337)"
20139,한국전기차충전서비스,LH 도안마을1단지아파트,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 도안대로 560,24시간 이용가능,거주자외 출입제한,,,"('36.3509069460572', '127.343492275295')","(985981.4433043447, 1817056.9591360989)"
20142,한국전기차충전서비스,LH 도안천년나무11단지아파트,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 봉명로 16(511 LH도안천년나무11단지),24시간 이용가능,거주자외 출입제한,7kW,,"('36.3407374627725', '127.345016206393')","(986119.8821163357, 1815925.154236893)"
20145,한국전기차충전서비스,LH 도안휴먼시아4단지아파트,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 상대로 40(465 도안휴먼시아4단지),24시간 이용가능,거주자외 출입제한,7kW,,"('36.3477501109973', '127.337488099857')","(985436.0046583856, 1816705.621581697)"
20162,한국전기차충전서비스,LH 새들뫼휴먼시아2단지아파트,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 계족로 135(528 새들뫼휴먼시아(2)단지),24시간 이용가능,거주자외 출입제한,7kW,,"('36.3263256225222', '127.44423899737')","(995133.6002059461, 1814321.199449297)"
20559,한국전기차충전서비스,관저예미지아파트,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 관저중로 33,24시간 이용가능,거주자외 출입제한,,,"('36.2950692284128', '127.334128806595')","(985130.8356327434, 1810842.5428652638)"
20771,한국전기차충전서비스,극동늘푸른아파트,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 동서대로 1347,24시간 이용가능,거주자외 출입제한,,,"('36.3299250325484', '127.408222184762')","(991861.716880168, 1814721.793047601)"
20872,한국전기차충전서비스,기아자동차 대전서비스센터,2,DC콤보,대전광역시 ,대덕구 ,대전광역시 대덕구 대화로50번길 89(대화동 1-15),08:30 ~ 17:30,기아 고객 외 이용 제한,100kW,,"('36.3693835687777', '127.419026049189')","(992843.1747414566, 1819113.300793822)"
20943,한국전기차충전서비스,남대전종합시장아이비아파트,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 대종로316번길 19,24시간 이용가능,거주자외 출입제한,,,"('36.3145470224196', '127.435182911657')","(994310.9161954627, 1813010.309119012)"
20978,한국전기차충전서비스,남촌아파트,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 계백로 1643,24시간 이용가능,거주자외 출입제한,,,"('36.3198617753305', '127.401995123304')","(991296.0305498769, 1813601.8104976194)"
20988,한국전기차충전서비스,낭월석천들마을주공아파트,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 산내로1257번길 40,24시간 이용가능,거주자외 출입제한,,,"('36.2782466427421', '127.467464313646')","(997243.4627828066, 1808970.2860016273)"
21241,한국전기차충전서비스,대한전기충전(중촌점),1,DC차데모+AC3상+DC콤보,대전광역시 ,중구 ,대전광역시 중구 대전천서로 749,24시간 이용가능,,50kW,,"('36.3475892372768', '127.407486564618')","(991794.8907756635, 1816687.7172634616)"
21364,한국전기차충전서비스,동부모터스,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 대종로 17외부주차장,24시간 이용가능,,,,"('36.2962136681005', '127.458506426638')","(996429.6994591415, 1810969.9124089389)"
21432,한국전기차충전서비스,둔산주공2단지아파트,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 월평북로 11,24시간 이용가능,거주자외 출입제한,,,"('36.3633920703733', '127.369534354239')","(988347.1896793172, 1818446.481540784)"
21482,한국전기차충전서비스,레자미3차오피스텔,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 계룡로 84,24시간 이용가능,거주자외 출입제한,,,"('36.3537893829894', '127.339985431198')","(985662.8702853501, 1817377.757759803)"
21674,한국전기차충전서비스,목동현대아파트,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 선화로43번길 29,24시간 이용가능,거주자외 출입제한,,,"('36.3281828969925', '127.412990613458')","(992294.8963097428, 1814527.9033973552)"
21742,한국전기차충전서비스,백합아파트,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 청사서로 41,24시간 이용가능,거주자외 출입제한,,,"('36.3611070370849', '127.376067514682')","(988940.683027848, 1818192.1705007576)"
22265,한국전기차충전서비스,선비마을4단지아파트,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 계족산로 135,24시간 이용가능,거주자외 출입제한,,,"('36.3677949955617', '127.443367924958')","(995054.4691809058, 1818936.5017472745)"
22283,한국전기차충전서비스,성남주공석촌마을아파트,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 우암로 186(518 석촌마을),24시간 이용가능,거주자외 출입제한,7kW,,"('36.3415398706865', '127.437946044522')","(994561.928089444, 1816014.4576147345)"
22375,한국전기차충전서비스,송림마을6단지풍요로운아파트,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 노은로426번길 15,24시간 이용가능,거주자외 출입제한,,,"('36.3904678551864', '127.331548874698')","(984896.466305082, 1821459.8603962685)"
22519,한국전기차충전서비스,시티빌1차아파트,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 계룡로509번길 7,24시간 이용가능,거주자외 출입제한,,,"('36.3447171346436', '127.381148862972')","(989402.2890817608, 1816368.068787696)"
22521,한국전기차충전서비스,시티빌3차,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 문정로2번길 51지하3층 엘리베이터 입구 앞(시티빌 3차 지하3층 엘리베이터 입구 앞),24시간 이용가능,거주자외 출입제한,,,"('36.3438027766173', '127.382876363533')","(989559.2207997986, 1816266.306007344)"
22643,한국전기차충전서비스,신탄진주조,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 신탄진로738번길 128(신탄진동 236-2),24시간 이용가능,,7kW,,"('36.4397419718407', '127.434134455764')","(994215.6710833687, 1826943.785692384)"
23251,한국전기차충전서비스,유한킴벌리(주) 대전공장,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 대덕대로1277번길 90,24시간 이용가능,거주자외 출입제한,,,"('36.4436717625964', '127.393360932711')","(990511.6728517013, 1827381.1487624287)"
23522,한국전기차충전서비스,장대동한일유앤아이아파트,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 장대로 103,24시간 이용가능,거주자외 출입제한,,,"('36.3639183481116', '127.333548457989')","(985078.1148951313, 1818505.0532209647)"
23555,한국전기차충전서비스,전기안전공사 대전충남본부,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 인창로 54(인동 28-2),24시간 이용가능,,7kW,,"('36.3234659136982', '127.435473154549')","(994337.2827951149, 1814002.93033309)"
23855,한국전기차충전서비스,코스트코 대전점,1,DC차데모+DC콤보,대전광역시 ,중구 ,대전광역시 중구 오류로 41(코스트코 대전점),24시간 이용가능,,100kW,,"('36.3240037189398', '127.403481970489')","(991431.1005397036, 1814062.784957973)"
23900,한국전기차충전서비스,탄방개나리아파트,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 문정로10번길 39,24시간 이용가능,거주자외 출입제한,,,"('36.3456645069042', '127.383328836969')","(989600.3249448743, 1816473.5058621175)"
24160,한국전기차충전서비스,한가람아파트,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 문예로 16,24시간 이용가능,거주자외 출입제한,,,"('36.3482248079593', '127.391427276513')","(990336.0132912371, 1816758.4526186516)"
24268,한국전기차충전서비스,한아름요양병원,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 계룡로 688,24시간 이용가능,병원 시설 이용자로 제한,,,"('36.335221677812', '127.396395336337')","(990787.3278558132, 1815311.2791493891)"
24270,한국전기차충전서비스,한양공작한양아파트,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 문정로 131,24시간 이용가능,거주자외 출입제한,,,"('36.3482824499845', '127.394178934645')","(990585.9827834939, 1816764.8678439585)"
24355,한국전기차충전서비스,햇님아파트,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 둔산북로 175,24시간 이용가능,거주자외 출입제한,,,"('36.355995286142', '127.393399279418')","(990515.156390142, 1817623.2620716144)"
24953,차지비,경남아너스빌1단지,1,AC완속,대전광역시 ,유성구 ,"대전광역시 유성구 용산2로 30 (용산동, 경남아너스빌1단지아파트) 101동~103동,105동~110동지하주차장",,,,입주민 등 거주자 외 출입 제한,"('36.4201913144961', '127.399101408303')","(991033.1561538441, 1824767.910168934)"
24956,차지비,경남아너스빌2단지,1,AC완속,대전광역시 ,유성구 ,"대전광역시 유성구 배울2로 133 (용산동, 경남아너스빌2단지아파트) 201동~203동,205동~209동지하주차장",,,,입주민 등 거주자 외 출입 제한,"('36.4191664781344', '127.396948419679')","(990837.5717289785, 1824653.8517863606)"
